#{"t_start": 1789350253.153331, "env_id": "Walker2d-v5"}
r,l,t,task_return,displacement,episode_steps,full_episode
4.305416,18,0.775091,4.305415608739315,-0.10110943695488704,18,0.0
3.984633,16,0.778561,3.9846332388710914,-0.08773948679770177,16,0.0
-6.471362,9,0.780587,-6.4713618028531315,-0.11553030825376101,9,0.0
-3.306141,12,0.782983,-3.3061409249280675,-0.11410396593535924,12,0.0
-3.137241,10,0.784916,-3.137240681095946,-0.09682138651514026,10,0.0
-3.163095,13,0.787444,-3.163095401423689,-0.12098618121862921,13,0.0
-8.212166,21,0.96664,-8.212166312488051,-0.22518009497821165,21,0.0
-3.427975,31,0.973494,-3.4279745467163902,-0.2665900592238965,31,0.0
-2.104645,22,0.977988,-2.1046448199106447,-0.18427667278649665,22,0.0
-2.032975,12,0.980288,-2.032975233555251,-0.10397670544907034,12,0.0
13.841035,32,0.986772,13.841035122893691,-0.13649686054677565,32,0.0
0.439621,13,0.98922,0.43962136892640924,-0.09216580736607,13,0.0
-4.098322,9,0.991887,-4.098321735656619,-0.09659308060515884,9,0.0
-2.50449,12,0.994333,-2.5044895015806095,-0.10771979242370289,12,0.0
2.171456,16,0.997437,2.1714561690619663,-0.10220103475019598,16,0.0
-0.362912,16,1.000929,-0.36291150559655694,-0.12252996033128227,16,0.0
3.559797,20,1.005378,3.559797014492681,-0.12301058195923549,20,0.0
-5.086626,15,1.008208,-5.086625585563093,-0.15230348262468416,15,0.0
-5.417036,26,1.013975,-5.417035778029029,-0.242711858177365,26,0.0
-6.852256,17,1.017364,-6.85225625282641,-0.18236731191575703,17,0.0
-0.99958,11,1.019534,-0.9995797571490663,-0.08772869802769062,11,0.0
-1.247891,26,1.025189,-1.2478914939173518,-0.20930572509175466,26,0.0
-2.224776,20,1.029241,-2.2247763517096777,-0.16924787501340222,20,0.0
0.537264,13,1.032123,0.5372638670666074,-0.09138529817690408,13,0.0
-1.599191,13,1.034901,-1.5991911153740408,-0.1085153360182145,13,0.0
-5.960205,8,1.036459,-5.9602050969942315,-0.10345028357402,8,0.0
-3.172777,18,1.040013,-3.1727774950139196,-0.1609239367490068,18,0.0
8.386906,33,1.046627,8.386906120672842,-0.18808112103787794,33,0.0
-7.479626,9,1.048579,-7.479625776628975,-0.12365102851193407,9,0.0
5.12773,32,1.055294,5.1277303845819056,-0.20615178928992753,32,0.0
1.686219,17,1.058578,1.686218953970704,-0.11408759504053835,17,0.0
1.319376,30,1.064622,1.3193760156290275,-0.22073238071472673,30,0.0
2.69199,27,1.069993,2.691990204150998,-0.18582362644517628,27,0.0
0.207384,30,1.256984,0.20738449345107862,-0.2295898526039535,30,0.0
-1.302312,12,1.259765,-1.3023119743087157,-0.09811864472338022,12,0.0
-5.842826,23,1.264073,-5.842825860824572,-0.22213019180756916,23,0.0
-12.334537,16,1.267052,-12.334537383299056,-0.21830182643711357,16,0.0
-1.651048,22,1.271795,-1.6510483628552557,-0.18069556103009296,22,0.0
5.897037,23,1.276395,5.897037003207314,-0.1282644727712921,23,0.0
8.195529,19,1.280112,8.195529434668055,-0.07795156221780059,19,0.0
0.893806,13,1.282541,0.8938059532291462,-0.0885012343673235,13,0.0
9.311406,24,1.287096,9.311405736666716,-0.10892867798773512,24,0.0
8.97956,41,1.294801,8.979559938331741,-0.24715556468608493,41,0.0
-9.065941,17,1.297976,-9.065941073452718,-0.2001359094389576,17,0.0
3.105334,22,1.302767,3.105334382134883,-0.14266715751278458,22,0.0
-0.046017,12,1.305131,-0.04601719909688029,-0.08809080762914312,12,0.0
-3.671376,11,1.307152,-3.6713759650211832,-0.10908305097573702,11,0.0
-7.025644,14,1.309995,-7.025643906939148,-0.15990768032454944,14,0.0
1.576839,15,1.312886,1.5768392923651404,-0.09905784355987597,15,0.0
1.994646,19,1.316574,1.994646134067404,-0.12758751704094498,19,0.0
-0.545642,16,1.319685,-0.5456424496690038,-0.12392160480960776,16,0.0
-2.152138,18,1.323103,-2.1521378671408433,-0.15276720795985893,18,0.0
8.7548,38,1.330643,8.75479992550688,-0.22489672347051035,38,0.0
-0.150808,23,1.335072,-0.1508081566510875,-0.17661915754952742,23,0.0
-4.054358,10,1.336934,-4.0543582769723585,-0.10419820064932703,10,0.0
15.29221,35,1.344049,15.292210103732494,-0.14886466960498723,35,0.0
-7.041225,14,1.34675,-7.04122460307237,-0.16000023112350406,14,0.0
-3.675245,14,1.349428,-3.6752451350660804,-0.13303312446529403,14,0.0
8.526995,28,1.542138,8.526995381457878,-0.14700153121723863,28,0.0
15.875727,35,1.549079,15.875726573750597,-0.14411525358819038,35,0.0
0.513147,27,1.554321,0.5131469623997456,-0.20327935271142306,27,0.0
-5.776811,18,1.5579,-5.776811258652675,-0.18179786359067604,18,0.0
3.293925,21,1.562678,3.2939249209863757,-0.13317040581793363,21,0.0
4.764378,21,1.566901,4.764377823714666,-0.12136428065757801,21,0.0
9.789197,23,1.571706,9.789197105097637,-0.09714546570974919,23,0.0
0.348476,21,1.576306,0.34847592458077425,-0.15667447674876492,21,0.0
-4.458758,17,1.580195,-4.458757703005975,-0.1632289050709433,17,0.0
2.069807,14,1.583313,2.069806508795114,-0.08710050110924439,14,0.0
3.540099,20,1.587314,3.540098712680608,-0.12321663231854343,20,0.0
-2.220768,25,1.592863,-2.220767596501349,-0.20921386212667417,25,0.0
12.8524,35,1.599876,12.852399552366656,-0.16838941489711431,35,0.0
-7.702668,13,1.602381,-7.702668274418231,-0.15731823998422,13,0.0
5.88225,22,1.606639,5.8822500835230835,-0.12043023878871481,22,0.0
-2.171672,17,1.610314,-2.1716718034172153,-0.14496821104888297,17,0.0
15.842658,38,1.618009,15.842657805020785,-0.16833678097551052,38,0.0
3.828319,36,1.625927,3.828319101857274,-0.24838636495521463,36,0.0
-2.011219,21,1.630346,-2.011219082809717,-0.17557999710414343,21,0.0
-3.241952,12,1.632786,-3.2419524775277013,-0.11360799285986956,12,0.0
-8.149806,19,1.636452,-8.149805832646233,-0.20865704517758568,19,0.0
-7.704621,21,1.640901,-7.704621471196581,-0.22109819859144972,21,0.0
-2.702511,19,1.644804,-2.7025111025716253,-0.16515410100505135,19,0.0
-3.345174,21,1.829172,-3.345174045134041,-0.18625334847490999,21,0.0
32.184786,40,1.836832,32.18478634018431,-0.05340179183084683,40,0.0
5.308001,56,1.847512,5.3080012213175,-0.396184183764855,56,0.0
-1.067785,16,1.85109,-1.0677845822911107,-0.12808956910690916,16,0.0
6.628702,21,1.855201,6.628702399834159,-0.10649503123070221,21,0.0
-1.132463,16,1.858403,-1.1324630398119293,-0.12859320316635256,16,0.0
-1.498489,15,1.861692,-1.4984887867204564,-0.12360853785348512,15,0.0
1.583082,21,1.865662,1.5830821095150212,-0.14682027359167169,21,0.0
-2.664134,14,1.868295,-2.6641341978407045,-0.12496762063984018,14,0.0
12.910984,35,1.875691,12.910984039733577,-0.16777273041972204,35,0.0
-3.524518,19,1.879888,-3.5245180470258264,-0.171710161232646,19,0.0
0.142452,16,1.883078,0.14245167419293692,-0.11850859207581894,16,0.0
16.83433,40,1.891391,16.834330277677147,-0.1763431301639677,40,0.0
13.421268,34,1.898427,13.421267613802847,-0.1558086502856628,34,0.0
15.419574,43,1.906667,15.419573659235176,-0.21158111513465988,43,0.0
6.097602,48,1.915408,6.097601884018992,-0.32605481737872677,48,0.0
13.289887,30,1.920981,13.289886687412384,-0.12488198786604783,30,0.0
31.32809,55,2.102333,31.328089876648225,-0.18002941722915922,55,0.0
-3.577662,16,2.105355,-3.577661659949201,-0.1481471670486683,16,0.0
1.091137,18,2.109226,1.091136791856934,-0.12684484175129257,18,0.0
-0.376259,26,2.114443,-0.37625941888100156,-0.20240489873086265,26,0.0
4.009307,22,2.119042,4.009306602529947,-0.1353200199529473,22,0.0
9.983827,25,2.124145,9.983826729186486,-0.11160273527486883,25,0.0
5.644152,17,2.127521,5.644151527408064,-0.08243936506493747,17,0.0
1.184304,20,2.131588,1.1843044092055963,-0.1420325335579987,20,0.0
29.56586,52,2.142064,29.565860487098305,-0.17016162578820088,52,0.0
0.901019,18,2.14569,0.9010192211676451,-0.12836737100271056,18,0.0
1.660685,16,2.149075,1.6606851631011832,-0.10630540337511897,16,0.0
4.8229,26,2.153946,4.822899676680401,-0.16075247698327286,26,0.0
8.704741,30,2.160077,8.704740928900803,-0.16163113698916212,30,0.0
-1.811213,10,2.162028,-1.8112133118360831,-0.08631306695363639,10,0.0
1.192256,18,2.16555,1.1922558830809329,-0.12601350901593228,18,0.0
3.400086,31,2.171486,3.400085570362644,-0.21205173206271777,31,0.0
-3.089045,29,2.176901,-3.089044930856472,-0.24802565164566623,29,0.0
-4.373665,11,2.179252,-4.373665077641498,-0.11471699614939751,11,0.0
10.916864,35,2.186176,10.916863752826544,-0.18381991404243214,35,0.0
5.555931,19,2.189929,5.555930689709489,-0.09907132325760093,19,0.0
12.673146,39,2.197273,12.673145980747579,-0.20169574483531588,39,0.0
-2.661242,30,2.376315,-2.6612420930029552,-0.2525693213365717,30,0.0
5.107885,19,2.380548,5.10788499817966,-0.10266448915580165,19,0.0
7.2842,29,2.386361,7.2841997133850995,-0.16501117097722073,29,0.0
-0.810811,27,2.391643,-0.8108113791408309,-0.21388074138878754,27,0.0
51.56408,63,2.403948,51.56408011767159,-0.08195597983110091,63,0.0
9.646865,21,2.408141,9.646865036615898,-0.08234631691185545,21,0.0
-0.139685,17,2.411395,-0.13968511954543583,-0.12861172834632079,17,0.0
5.074239,27,2.416746,5.074238792323618,-0.1666997381716511,27,0.0
3.858215,24,2.421671,3.858215337076857,-0.15253246686482666,24,0.0
8.53846,34,2.428169,8.538460145441153,-0.19491696096049782,34,0.0
-0.754047,39,2.4363,-0.7540465913764394,-0.30912156174214944,39,0.0
3.996457,26,2.441781,3.9964568406057626,-0.16737527469493965,26,0.0
28.933594,53,2.4518,28.933593995496278,-0.1831975450086901,53,0.0
2.323967,46,2.460496,2.3239668513761496,-0.3402565008790257,46,0.0
24.451745,53,2.469833,24.45174463815271,-0.2190806926209307,53,0.0
4.906645,21,2.651651,4.906645122664102,-0.1202283159458633,21,0.0
20.941436,55,2.663088,20.941436163930497,-0.2631455079473496,55,0.0
-5.477469,15,2.666007,-5.477469128280304,-0.15545412647829118,15,0.0
2.813813,18,2.669454,2.8138128095973407,-0.11303637970930625,18,0.0
10.738898,48,2.678129,10.738898167505956,-0.2888321785107024,48,0.0
13.079992,31,2.683752,13.07999198985332,-0.13461424207526823,31,0.0
53.223134,65,2.695733,53.22313444133032,-0.0845866145396139,65,0.0
6.316565,29,2.70174,6.316565435807245,-0.17274645506108904,29,0.0
13.608854,42,2.710082,13.60885403917172,-0.21808227928303175,42,0.0
-1.920328,15,2.712917,-1.9203276449547482,-0.12704452271514635,15,0.0
4.669236,20,2.716732,4.669236325606475,-0.11411675343238746,20,0.0
23.31752,42,2.725505,23.31751978484229,-0.14042876534307266,42,0.0
-1.888457,13,2.728096,-1.8884572549192558,-0.11081597062064732,13,0.0
2.326793,19,2.731749,2.326792502689139,-0.1249303265332657,19,0.0
4.08412,24,2.73633,4.08412012638226,-0.15073021046305599,24,0.0
-5.093635,28,2.74189,-5.093634832478626,-0.2559898252315114,28,0.0
-1.71114,11,2.744055,-1.7111399781238859,-0.0934376935761799,11,0.0
3.797083,24,2.74881,3.797082680857094,-0.15299276519009988,24,0.0
-0.462071,16,2.930462,-0.4620714940470947,-0.12323239439417819,16,0.0
38.314472,119,2.953994,38.31447195479088,-0.6344838077731694,119,0.0
7.199056,22,2.958683,7.199055782196441,-0.10990748190695715,22,0.0
2.997827,25,2.963744,2.997826909610334,-0.16738108251738337,25,0.0
7.555788,20,2.967649,7.555787970649654,-0.09108106445902873,20,0.0
7.470344,24,2.972363,7.47034445532825,-0.12367791826326444,24,0.0
6.782852,40,2.980269,6.782851996569957,-0.25675789861962894,40,0.0
5.27717,25,2.985274,5.277169857237883,-0.14915671677836462,25,0.0
7.676104,29,2.991251,7.676104164410203,-0.16182893611056498,29,0.0
1.076093,16,2.994167,1.0760930740204522,-0.11100399840973327,16,0.0
0.153242,28,2.999897,0.1532418869568366,-0.2140482817071361,28,0.0
4.321156,20,3.003759,4.321156246413862,-0.11698646705829788,20,0.0
8.171342,19,3.007418,8.171341753935252,-0.0780997290823773,19,0.0
-3.068216,25,3.012458,-3.0682164699540615,-0.21595041226130215,25,0.0
14.069268,41,3.020677,14.06926837177161,-0.20646768811455699,41,0.0
11.128533,28,3.026258,11.128532843763654,-0.12624018008648089,28,0.0
20.825229,40,3.211463,20.825228614540343,-0.1443629109632705,40,0.0
29.943903,89,3.229102,29.943902829552066,-0.4623313862960265,89,0.0
5.588388,18,3.232687,5.588387989391373,-0.09084936382100892,18,0.0
38.083411,70,3.247069,38.08341054421053,-0.24555946819479435,70,0.0
2.946573,19,3.251267,2.946573246645002,-0.11992367360115272,19,0.0
6.060879,25,3.256838,6.0608790305897635,-0.1429312457791153,25,0.0
2.848354,24,3.261859,2.848353957863213,-0.16057260081646094,24,0.0
21.319413,64,3.274917,21.3194129698991,-0.331857315848796,64,0.0
-4.333112,14,3.277907,-4.333111859065215,-0.13829707973933753,14,0.0
14.118282,30,3.283933,14.118282119923398,-0.11833508531139687,30,0.0
21.481921,43,3.293056,21.481921284546328,-0.1629956226090476,43,0.0
29.357255,62,3.306324,29.357255071113208,-0.25160849210943764,62,0.0
22.201345,37,3.314296,22.201344528955822,-0.10944504691736069,37,0.0
43.565785,61,3.515174,43.56578498275878,-0.12985644948386244,61,0.0
25.870007,102,3.535847,25.870007490938494,-0.5984176429075079,102,0.0
-1.372917,21,3.539887,-1.3729169254820164,-0.17049673176942418,21,0.0
31.66456,56,3.550892,31.66456027536078,-0.18517590368744866,56,0.0
72.815684,88,3.567178,72.81568402577055,-0.11117066237692894,88,0.0
11.000501,39,3.574334,11.000500845313896,-0.21499357816997253,39,0.0
5.356378,19,3.57773,5.356377571113156,-0.10068292664557897,19,0.0
19.897912,43,3.585718,19.897911591350685,-0.1756609922124995,43,0.0
11.353166,84,3.602533,11.35316581240486,-0.5709603018581976,84,0.0
28.308684,50,3.792213,28.308683731554403,-0.16420323061415293,50,0.0
0.278219,18,3.795812,0.27821892049056185,-0.13331868036438638,18,0.0
16.822307,57,3.807332,16.822307486944794,-0.3120591258528943,57,0.0
10.975333,59,3.819111,10.9753325950777,-0.3747377861890354,59,0.0
16.159246,34,3.826144,16.159246187710917,-0.1339426710852775,34,0.0
72.849092,90,3.844199,72.84909219409452,-0.12696281921318786,90,0.0
37.716227,48,3.853612,37.71622652848339,-0.07310543604593017,48,0.0
-4.848581,66,3.866627,-4.8485812314235455,-0.5572029209997758,66,0.0
19.111371,40,3.874838,19.111371032164723,-0.1580667720104209,40,0.0
24.046108,59,4.063156,24.04610784332113,-0.27007551922248035,59,0.0
30.787738,55,4.075048,30.787738038054897,-0.18435319085091165,55,0.0
11.670556,30,4.080951,11.67055637403438,-0.13784202133100104,30,0.0
8.321255,20,4.084823,8.32125546845664,-0.08495788389876034,20,0.0
16.866057,41,4.092815,16.86605713973499,-0.18406725447228345,41,0.0
31.292075,50,4.10279,31.29207541773121,-0.14051749491296503,50,0.0
1.760992,20,4.106786,1.7609923182535807,-0.13744392401183703,20,0.0
20.863911,43,4.115469,20.863910988015032,-0.16798016913853658,43,0.0
4.748498,21,4.119981,4.748498264564564,-0.12146736477051384,21,0.0
22.94499,87,4.137838,22.94498958821671,-0.5022843652498883,87,0.0
6.452907,28,4.143279,6.4529073522209845,-0.16365724713279478,28,0.0
40.980999,75,4.158133,40.98099876056203,-0.26233306858915745,75,0.0
25.960336,40,4.343102,25.96033618971475,-0.10327821340413748,40,0.0
8.129576,37,4.350766,8.129576371606925,-0.22197667862123613,37,0.0
35.616413,60,4.363026,35.61641337327434,-0.1855085773318442,60,0.0
57.167908,80,4.379665,57.16790847833856,-0.17255811675556892,80,0.0
9.644136,24,4.384414,9.644136054845529,-0.10626798990883675,24,0.0
28.938067,47,4.393974,28.938067404043966,-0.13528252226708015,47,0.0
34.173901,56,4.405321,34.17390121505736,-0.16522253896499794,56,0.0
56.280769,72,4.422012,56.28076871756445,-0.1158326372510211,72,0.0
41.100278,77,4.438642,41.10027751658909,-0.2771605578646542,77,0.0
13.942946,23,4.443189,13.942946152530109,-0.06391059953671721,23,0.0
205.663867,121,4.657717,205.6638673709793,0.688322191455844,121,0.0
57.498132,73,4.673436,57.49813175851227,-0.11401609051244499,73,0.0
19.604761,60,4.685331,19.604761157104036,-0.31366698622023137,60,0.0
3.569324,79,4.701236,3.569324272335142,-0.593487030720341,79,0.0
38.200156,97,4.720613,38.20015647032503,-0.45995700172310916,97,0.0
-0.230258,15,4.723679,-0.23025751774033032,-0.11351228029020663,15,0.0
58.285542,62,4.737417,58.28554163824913,-0.020098500757615385,62,0.0
7.773972,30,4.743228,7.773972424870477,-0.1690573247879287,30,0.0
13.654181,39,4.943261,13.654181057447913,-0.19376068273950095,39,0.0
4.011114,39,4.95137,4.01111386018852,-0.27088604053008924,39,0.0
34.245391,43,4.96043,34.24539133601437,-0.06094802966638751,43,0.0
20.939584,46,4.969455,20.939584010387883,-0.19121105637315572,46,0.0
17.030294,38,4.976654,17.03029405472311,-0.15876683451552134,38,0.0
13.540734,59,4.988329,13.540734039750568,-0.3542020903638329,59,0.0
8.501685,41,4.996439,8.501685307376986,-0.2508852674545388,41,0.0
12.319673,38,5.004667,12.319672770427257,-0.1964625223955945,38,0.0
66.51703,84,5.02198,66.51703030359823,-0.12980498932722,84,0.0
54.775132,70,5.036143,54.77513207657217,-0.11196792010691373,70,0.0
37.002636,67,5.231353,37.002636262454985,-0.23024928374210776,67,0.0
19.552474,33,5.237904,19.552474126760973,-0.09866358596910806,33,0.0
238.40631,145,5.267841,238.40630961841495,0.75903108646235,145,0.0
78.023042,118,5.292521,78.02304215825987,-0.30875623834290483,118,0.0
6.649352,30,5.298739,6.64935242836739,-0.17806259585653225,30,0.0
53.230284,99,5.320053,53.23028389385675,-0.3555476317370119,99,0.0
35.964568,71,5.522443,35.96456788287389,-0.27058453571430335,71,0.0
7.663282,37,5.52985,7.663281730204542,-0.22569767785302772,37,0.0
15.765134,40,5.537873,15.76513411366521,-0.18485765604070198,40,0.0
75.355811,65,5.550911,75.35581128873547,0.09247857174773978,65,0.0
52.104201,110,5.572921,52.1042005323572,-0.45235467360783377,110,0.0
132.732651,89,5.591265,132.7326510641186,0.3602340033525024,89,0.0
89.580889,122,5.615493,89.58088943194932,-0.2482501437606958,122,0.0
152.409583,231,5.841003,152.40958275014992,-0.614600759604202,231,0.0
20.012405,32,5.84742,20.012405061782314,-0.08712708059761694,32,0.0
25.644264,41,5.855831,25.644263630077884,-0.11387692818383355,41,0.0
118.963809,187,5.895153,118.9638091919894,-0.531456107638444,187,0.0
-2.499091,10,5.897236,-2.4990905665864216,-0.09174426827296762,10,0.0
37.89235,57,6.092685,37.892349734399914,-0.14347132382850727,57,0.0
51.724428,102,6.114054,51.7244275322064,-0.39169715629676666,102,0.0
14.392622,75,6.129937,14.392621667086534,-0.47488877364930204,75,0.0
182.701251,158,6.162346,182.701251441553,0.20962470644187292,158,0.0
101.321874,195,6.382254,101.32187390514686,-0.7364540111482302,195,0.0
66.710447,143,6.411054,66.71044660511099,-0.5985491733346021,143,0.0
213.90142,150,6.442278,213.90141985801722,0.5229085697166598,150,0.0
55.227416,86,6.460426,55.22741609186621,-0.23596774470114726,86,0.0
24.722592,45,6.470341,24.722591585674294,-0.15308263675526557,45,0.0
55.805998,93,6.670895,55.80599758393143,-0.2873469290998475,93,0.0
251.546544,159,6.703426,251.5465438667472,0.7524714785658447,159,0.0
320.438737,232,6.750668,320.43873735537466,0.7216204396097335,232,0.0
250.078446,134,6.960093,250.07844581261287,0.9400017412836766,134,0.0
202.354036,134,6.987962,202.35403638630706,0.5582182262605664,134,0.0
197.421359,127,7.013482,197.42135919535028,0.5747057516875643,127,0.0
276.970002,210,7.236472,276.97000171108897,0.5493498185355052,210,0.0
277.217972,162,7.268969,277.2179716421436,0.9339218169898241,162,0.0
181.697895,160,7.300816,181.69789492338276,0.1858750185328048,160,0.0
47.033915,100,7.321445,47.033914825958526,-0.41313010196091343,100,0.0
57.554895,86,7.519476,57.55489532186964,-0.21723421135938992,86,0.0
225.935429,187,7.557965,225.9354294552115,0.3243184350698237,187,0.0
90.976442,177,7.591416,90.97644226287305,-0.6756721579018574,177,0.0
304.123021,220,7.816,304.12302120593796,0.686809857587736,220,0.0
154.217597,176,7.852441,154.21759698528962,-0.1615861087082382,176,0.0
56.480327,77,7.868396,56.480326528814174,-0.15421200871251883,77,0.0
114.014668,160,7.900842,114.01466801787319,-0.3557365439523711,160,0.0
58.091649,79,8.099171,58.09164934778726,-0.15722917837007727,79,0.0
76.760752,81,8.116694,76.76075217105283,-0.023834925865693087,81,0.0
69.456609,146,8.148731,69.45660882171643,-0.6006020147137578,146,0.0
4.657014,15,8.152049,4.657013846008903,-0.07433041713083643,15,0.0
118.264559,111,8.17531,118.264558761397,0.06895086550725696,111,0.0
184.614205,113,8.378748,184.61420547060553,0.5837411494716533,113,0.0
5.321511,30,8.385035,5.321511437543705,-0.1887194188501869,30,0.0
290.458214,181,8.422965,290.4582142240097,0.8883998280729792,181,0.0
38.749088,62,8.436064,38.74908756544543,-0.17637799681550198,62,0.0
288.719436,185,8.475246,288.71943631118353,0.8425201097649297,185,0.0
287.906097,188,8.702063,287.90609739841886,0.8120715975211005,188,0.0
117.809309,189,8.739584,117.80930856907302,-0.5565652530965562,189,0.0
277.601992,198,8.9609,277.60199231190325,0.649929057170764,198,0.0
16.494727,43,8.969379,16.494726733267512,-0.20304003979295326,43,0.0
2.990236,14,8.972286,2.990236478811949,-0.07974685043412537,14,0.0
360.690366,245,9.021502,360.6903660446906,0.9399936170311911,245,0.0
70.708598,157,9.053082,70.70859821975944,-0.6782203761427751,157,0.0
344.235015,258,9.283167,344.23501515031427,0.7047381265557658,258,0.0
228.978395,126,9.310533,228.97839533830094,0.8350910773115446,126,0.0
300.826837,188,9.533654,300.82683685690307,0.9156596156433715,188,0.0
257.717782,142,9.563005,257.71778184207966,0.9376838748122474,142,0.0
253.256695,135,9.590946,253.2566949296852,0.9576632641810879,135,0.0
318.063208,186,9.629831,318.06320793056943,1.0694868907232664,186,0.0
256.417872,138,9.846296,256.41787196575575,0.9589995588862079,138,0.0
19.874984,39,9.853739,19.87498363266615,-0.14407051780012178,39,0.0
298.492776,174,9.889151,298.49277634275245,1.0085821901970566,174,0.0
312.514576,196,10.113757,312.5145755336455,0.9452174130202348,196,0.0
191.527136,111,10.136024,191.5271356608801,0.6550653649643722,111,0.0
1.777276,17,10.139387,1.7772762949942351,-0.11333821128410047,17,0.0
308.547818,177,10.174509,308.54781789371236,1.0652422430727786,177,0.0
246.739735,142,10.203844,246.73973515812878,0.8496493937352007,142,0.0
204.039147,126,10.409924,204.03914694119499,0.635775219510628,126,0.0
352.919344,237,10.462993,352.91934440923626,0.9414749276096559,237,0.0
268.517107,149,10.495915,268.51710713287883,0.9680751982540681,149,0.0
314.731458,206,10.730585,314.73145773790213,0.8834173066680255,206,0.0
218.954029,112,10.754927,218.95402897541467,0.8666050983860017,112,0.0
225.466878,114,10.778253,225.46687808501105,0.9027705832046302,114,0.0
393.807885,269,11.025359,393.8078847915908,1.013594321869442,269,0.0
283.580508,167,11.060447,283.58050798120524,0.945128696493513,167,0.0
-0.726179,18,11.064076,-0.7261791377590192,-0.14138438810401124,18,0.0
235.093888,129,11.090701,235.09388839993213,0.8599661015256915,129,0.0
379.083825,240,11.323648,379.0838245911742,1.1271052907829973,240,0.0
388.713229,248,11.373692,388.71322877335837,1.140484576384334,248,0.0
267.761934,147,11.590136,267.7619341836438,0.9778392880059852,147,0.0
347.708004,249,11.643531,347.70800431485327,0.8041913478059638,249,0.0
388.932823,250,11.876334,388.9328225109873,1.1260974339887735,250,0.0
