#{"t_start": 1789349340.6364648, "env_id": "Walker2d-v5"}
r,l,t,task_return
0.0,11,2.235122,-5.19532882744514
69.017532,31,2.275023,7.898492671938956
0.0,10,2.288474,-1.7081896359683375
68.504974,31,2.325868,-5.916300691400905
5.909814,16,2.345983,3.80400722214223
0.0,10,2.358507,0.07385811031087086
21.066797,19,2.378872,3.727325590990091
35.889923,22,2.406633,-4.750128004469034
26.603125,20,2.43241,6.207188473360549
0.0,9,2.441413,-5.0836917496371425
5.961318,16,2.460012,1.4193724451657652
5.921318,16,2.480677,-6.0807505584452075
0.0,12,2.495021,-1.395459915636474
0.0,11,2.505046,-0.6938549344340862
52.258614,26,2.534926,2.534715050284052
33.570736,22,2.564814,-0.6803920733835997
15.263807,18,2.587876,-9.566555812951629
11.102871,17,2.611441,-0.5154299582622648
0.0,10,2.624721,-6.404463290963368
0.0,8,2.63531,-4.719419350987016
29.455273,21,2.661516,-0.23679592022878726
21.129057,19,2.685105,-0.08981060232937221
47.683041,25,2.716706,-1.361008125237972
37.676399,23,2.744495,-6.868939464818456
53.958317,26,2.777226,5.019473898220496
0.0,9,2.788949,-4.946818085471083
0.0,15,2.805046,-0.6166458341755958
0.0,15,2.82112,-5.563485070725726
0.0,9,2.828984,-3.768939053303959
15.225833,18,2.853733,-7.673071673062391
0.0,14,2.868053,3.262556922141009
45.118549,24,2.900069,4.885521444278231
5.89112,16,2.914042,-6.38496794904116
21.763968,19,2.932742,-6.188503580481275
0.0,13,2.948019,-1.3382945938669966
5.74257,16,2.964114,-1.3803556285634895
47.43425,25,2.991033,1.6359978031270752
5.999584,16,3.00669,-2.584205607801197
20.696808,19,3.028398,-9.347815931531365
26.383709,20,3.049661,3.01923384310076
0.0,12,3.063117,-1.6507169029514304
0.0,9,3.072041,-5.026928312253043
48.613998,25,3.097843,0.34817868000598806
0.0,11,3.107851,0.9698644272631816
39.647472,23,3.133912,-1.315515004349918
26.564232,20,3.154664,3.3921086509930163
0.0,10,3.165317,-2.6868823252186935
42.471817,23,3.193426,-3.050028293013196
25.13789,20,3.215466,-0.9588177815753829
22.133432,19,3.237035,-0.46923454298519385
0.0,15,3.254214,0.5737471797166682
74.56234,31,3.287995,-6.473782112985209
15.885473,18,3.307876,0.09901831941580252
0.0,11,3.318963,-2.9533541458232726
0.0,11,3.331178,-1.8981052447973643
21.097855,19,3.354749,-7.979473444649317
42.549812,24,3.381143,-7.261215045160922
0.0,12,3.393174,1.6328121384288208
21.485081,19,3.705244,4.6705302195049665
46.081055,24,3.736309,-7.180471220792308
0.0,11,3.749633,-0.6489747320237359
26.462029,20,3.774078,-1.9160681209739079
46.18259,25,3.807713,-1.9664588413552877
119.509109,53,3.884059,21.391708358996027
10.993174,17,3.904806,0.21668712553711011
58.879646,27,3.936881,0.2504406358372757
0.0,9,3.947873,-3.9898017011966553
34.247864,22,3.973811,0.9015565689060665
0.0,15,3.987837,2.8035531509643596
34.947788,22,4.023187,-8.339197545270391
66.042297,30,4.066364,-0.09447222290684532
34.534115,22,4.090965,-0.9777675230137991
0.0,14,4.107086,-2.051136368395964
74.885773,35,4.147929,6.225219459303985
0.0,8,4.157941,-2.3979803878213497
36.437046,22,4.183553,-7.98839298024157
0.0,7,4.192235,-4.903827254890587
21.150677,19,4.219609,0.025817298691156676
0.0,12,4.235489,-1.4576708869231345
81.402962,33,4.278124,14.373275129153908
77.923187,35,4.321558,1.2769087237913508
21.180189,19,4.346222,2.3270561383519355
20.058365,19,4.367752,-8.936171652381365
6.02801,16,4.387857,-0.13423901311627118
51.949173,26,4.426173,-2.8417212424860674
105.238052,44,4.487667,7.463114153878049
78.99826,34,4.530029,6.41037976052448
74.109474,32,4.572385,3.924413460681966
106.441376,43,4.62854,26.8513806986452
20.345469,19,4.653131,3.736529060339894
71.682976,33,4.693725,-3.414737430122453
5.919448,16,4.71472,1.6098623118915802
0.0,10,4.724101,-3.514306331534402
0.0,15,4.744459,-2.104404043671511
34.54958,22,4.789752,12.033983995790246
65.088226,29,4.836755,5.502083521239279
26.426685,20,4.861482,-5.570283870832642
0.0,14,4.881457,-3.0279082318093264
80.671524,35,4.92852,3.5864426408813266
86.509933,36,4.972865,5.114209738243483
0.0,8,4.983887,-1.6872674429591579
0.0,15,5.003491,-0.49580582465544554
101.826408,42,5.352229,-5.383200694551264
95.169968,43,5.418358,17.72912400345886
6.009624,16,5.449056,1.9447748950347574
21.038902,19,5.474913,-0.37745688117157905
5.814155,16,5.497172,-6.746970228891717
11.252558,17,5.520731,-8.037123022258388
37.233028,23,5.553174,-9.093391957357436
15.614854,18,5.579056,-6.7411423416167295
20.0422,19,5.61004,-1.305586508046898
49.614624,26,5.642877,10.347004846672599
103.594513,42,5.697351,11.747194564894635
85.746826,35,5.75519,3.551623030023697
39.096909,23,5.787477,-3.3816750188298026
31.393658,21,5.822867,0.31804630681984647
68.187965,30,5.867738,8.309358481363667
90.625984,37,5.927256,7.94078257908097
85.995171,36,5.9784,4.006448573084247
64.572899,29,6.019934,0.4906853553950473
54.173336,27,6.065165,-1.9776822324571404
114.082108,51,6.143095,-4.787634896520208
57.662231,27,6.184211,-0.9329753492154409
51.989193,29,6.226405,0.827264216189295
6.110844,16,6.245915,0.927346779483432
74.09697,33,6.296199,-1.698958937016244
80.982628,33,6.35266,0.19639521113115954
37.001785,22,6.382594,-6.134518824613203
86.572281,37,6.436056,4.595730553711217
94.529282,38,6.4913,3.462595273915638
20.479689,19,6.517978,-4.693304963340665
68.634705,30,6.566262,-0.5899024119166921
63.333378,29,6.608782,-13.117542337170407
21.407404,19,6.635937,1.53660235319595
67.794456,31,6.68176,7.224299583590941
51.260643,26,6.721296,3.254751642289289
30.813017,21,6.759059,9.747975522534375
108.51741,45,6.833087,-6.581303682847412
16.482811,18,6.860992,0.1952549901284525
0.0,13,6.876914,-0.6861067995115686
114.588745,50,7.251662,5.492693660701502
39.939186,23,7.29091,-6.724782116290188
138.25061,79,7.436741,18.642323391716538
64.251907,29,7.48475,0.9544417065036284
103.007538,46,7.569228,18.243156664436317
96.392792,39,7.639105,9.07323288558857
120.039673,56,7.735961,7.394901811492205
51.220364,25,7.782364,1.2805963053687945
90.710709,39,7.85507,8.292668066957813
5.994786,16,7.884942,-4.237679807352523
0.0,15,7.912354,-4.938801151874659
61.611465,29,7.956759,12.63649057530292
