#{"t_start": 1789349340.645699, "env_id": "Walker2d-v5"}
r,l,t,task_return
0.0,15,2.229452,-5.537617222702983
0.0,11,2.247168,-3.4919106880279065
11.220189,17,2.268123,-4.3754918472814985
0.0,14,2.284973,-3.3607152164866525
61.505035,29,2.322376,8.265118930037143
0.0,13,2.33754,1.948970729126572
0.0,11,2.350971,-5.561403940100698
6.004896,16,2.368142,-0.9274329117953095
5.964186,16,2.388648,-2.4803265466707556
0.0,11,2.401947,-3.1736192946506536
5.944656,16,2.4225,-5.904021004876119
46.39286,24,2.448883,-3.98012347514478
56.861828,28,2.484542,3.747648098293517
0.0,13,2.496578,-4.313167220219592
5.876318,16,2.51579,2.743397158572729
11.596421,17,2.535796,2.286916987972231
16.530449,18,2.559791,1.7220549081203356
0.0,14,2.577959,-5.593918876879348
0.0,14,2.596675,2.0830964795540234
0.0,11,2.612131,-3.3476833075755374
11.052053,17,2.63357,0.12471529496470035
38.616817,23,2.662316,2.55232416948278
65.2229,29,2.69958,0.5450434464867575
0.0,12,2.713034,-2.171205092145252
0.0,13,2.730145,-4.339245509338958
43.150112,25,2.760239,4.489767359009968
0.0,10,2.773807,-3.406332333286638
0.0,8,2.784632,-6.322831319859782
0.0,11,2.79548,-0.8492231002602331
0.0,13,2.809921,-2.442898086075931
16.077133,18,2.830033,2.524358203703035
21.183554,19,2.851916,0.09356643225366512
0.0,14,2.869405,0.2078152531544611
0.0,15,2.889405,-3.8897999823039138
57.197952,28,2.915078,1.9315220624209806
0.0,8,2.922934,-4.299212267583
39.329559,23,2.949936,5.2001360632680065
0.0,11,2.95873,0.14633867821639812
0.0,14,2.975286,-6.989681692484126
0.0,11,2.985884,-2.7521645100260637
0.0,9,2.994211,-3.736241833768074
0.0,15,3.012797,-2.475583140399299
11.197225,17,3.029588,3.1067384748317215
0.0,14,3.04688,-3.0927773645635046
0.0,10,3.056329,-1.2042623702525825
0.0,11,3.069846,-6.199486526860449
0.0,15,3.082223,-2.6809527489764298
0.0,13,3.09556,-1.9369330892915306
0.0,15,3.11094,-4.303889672295672
5.787091,16,3.130627,-6.143466998371938
0.0,15,3.144929,-4.7257916379301275
0.0,13,3.160555,0.6352420712725046
66.273102,29,3.193824,8.094964279555853
10.851433,17,3.211619,-7.4845914691076745
55.067951,27,3.243753,7.249962938286497
0.0,13,3.254633,0.4803826305621682
26.107082,20,3.279778,-0.7415191133632906
20.822475,19,3.300707,-8.38699137806734
85.502541,35,3.339837,4.5211473284288495
21.565256,19,3.358438,8.594620987706207
26.290384,20,3.38262,-0.9451311435319183
0.0,14,3.397157,2.504973565765709
95.439774,39,3.737944,-3.157556571997696
86.756165,35,3.784013,0.9291579848083393
0.0,15,3.801544,-3.9150367559183525
35.459679,22,3.832004,-7.524723440791427
62.387135,30,3.877052,-2.6072839296440424
0.0,14,3.893302,-4.118178982770751
0.0,14,3.90796,1.0860427164087614
0.0,14,3.926963,-3.6239161570809646
45.289528,24,3.954971,0.9563748658951294
0.0,15,3.973122,-8.855862465336516
21.667093,19,3.997454,1.91869709105645
28.745094,21,4.03203,1.9111918878386802
36.380836,22,4.059978,-6.595864381016499
78.750465,33,4.09731,3.928775972224841
90.975845,38,4.142236,-2.8931066469357782
32.221741,22,4.166689,-2.4967240314058814
35.250427,22,4.193929,9.142243208244123
0.0,10,4.211578,-3.850216801944009
36.752449,22,4.240488,1.2587632345157358
19.265341,19,4.265248,1.2359615317505124
22.08345,19,4.286295,-0.773866075653674
0.0,10,4.298966,-4.353025185195868
74.826675,32,4.342151,-7.112601945953655
34.899887,22,4.368194,1.4963066062643255
80.774673,34,4.414857,8.708782968786156
34.13673,22,4.442983,-3.0221404858828187
77.81881,32,4.489379,-2.8344287779028994
0.0,12,4.504371,-3.789497934300897
75.293182,32,4.543383,0.14451669996353833
0.0,13,4.562388,-6.258016660358652
0.0,13,4.578146,-5.400623002254594
110.131699,42,4.635183,7.587043800879561
0.0,14,4.649434,-5.9720048647367685
5.809246,16,4.672448,-4.202593745325897
78.797195,34,4.712981,-5.023519349944632
15.949011,18,4.736342,-3.3377836832682477
31.317097,21,4.779865,-2.6864600254206223
35.210709,22,4.81786,0.49508724456020337
57.044769,28,4.853197,-0.8737087459233008
44.993984,25,4.889485,6.218574451319848
10.804663,17,4.912623,-8.809552280499101
44.298016,25,4.943399,-1.0100715734959396
82.42347,35,4.988133,6.9146149357937094
90.488136,37,5.042107,0.9288689122467482
33.891571,22,5.360299,-12.068608773123412
26.077616,20,5.391153,-6.033345996694241
48.968208,26,5.437645,-0.20214052080498113
49.86142,25,5.471627,5.910372044092603
25.120388,20,5.50128,-5.26388178266863
0.0,10,5.513886,-5.261019239598876
74.953888,32,5.560319,1.5933909558048105
50.971176,26,5.600106,-0.21733316556139504
46.464279,24,5.630525,-4.7291358881160575
29.463459,21,5.656863,-4.991794865226849
99.946213,40,5.713769,3.899506820253947
21.181232,19,5.747236,-3.341993187168531
88.388733,36,5.802146,-5.874127926385642
0.0,8,5.814815,-4.390288112696385
0.0,14,5.83618,3.5809079090967852
91.822128,37,5.896767,3.9259330787441065
57.411682,27,5.935217,5.776482043696738
104.78231,42,5.993108,-0.7619775684126207
75.978172,33,6.047383,9.819180851808024
0.0,13,6.066421,-2.0396849536342865
16.476999,18,6.095217,-7.705838713405218
30.432528,21,6.127608,1.922376116904867
82.347168,35,6.181142,23.27710436873914
16.095379,18,6.204737,-2.902760584950391
72.900536,31,6.247516,-3.0147769152511437
56.904564,27,6.289892,4.294357359160389
89.767372,36,6.349937,4.432097550404503
11.190762,17,6.372876,-7.709652662387337
47.516445,25,6.407347,5.3110432391711395
15.542342,18,6.435741,1.202933735827827
0.0,15,6.45146,-7.371729897969813
0.0,11,6.471893,-2.9619979834798467
114.588699,55,6.556483,19.783487726330662
51.475342,26,6.595419,-5.215290031614421
91.252274,39,6.652692,-6.754748988464014
34.351196,22,6.684183,-6.288192809284464
77.981186,34,6.739946,-1.2834220000024668
35.028107,22,6.775958,-6.210239143180758
104.873291,47,6.853014,8.473120249088442
0.0,15,7.166304,-6.98855596143382
6.0074,16,7.189459,2.0523518232419655
72.926514,36,7.252018,-8.181626313081644
0.0,14,7.275564,0.9623253734150022
24.960312,20,7.302764,1.3187382600759874
135.387344,70,7.439582,11.175194905637401
0.0,11,7.457102,-1.9930585480471799
92.670547,37,7.522237,0.80081641198238
105.377174,43,7.599078,6.472290153096893
54.648678,29,7.651306,1.7538854675917719
0.0,10,7.667102,0.4204130833132962
26.809914,20,7.701038,-1.587014935374717
126.220009,63,7.823379,39.8601052400695
98.99369,42,7.898566,9.404873822720779
92.741234,39,7.95853,3.602550257441569
76.194176,32,8.018955,22.33143620459517
127.629143,64,8.13831,6.30452284920256
115.166924,50,8.234372,8.063390933747112
98.114655,42,8.301651,13.880684302548355
107.852859,45,8.371496,9.611758947203677
28.142181,21,8.405537,-7.997054247453066
38.760689,23,8.441735,-6.157816319185355
50.001366,25,8.48176,4.391688540168713
121.372597,57,8.572089,-9.703394717038472
51.563454,26,8.617937,-0.36956215785293267
79.729744,35,8.668159,8.570764890711807
92.553993,36,8.741521,9.95932707531263
