#{"t_start": 1789349340.642776, "env_id": "Walker2d-v5"}
r,l,t,task_return
46.119049,24,7.988516,4.67501658529414
77.47728,36,8.056464,4.739319571380397
41.216915,23,8.096518,-8.531558044728177
6.003611,16,8.128299,3.341992673566038
15.933726,18,8.160977,-2.651660269431318
97.885063,39,8.236864,0.2295018781801803
0.0,14,8.25558,-1.324758356238847
105.745392,44,8.331843,-4.368527537434749
15.987478,18,8.35799,3.4292423983843072
69.559196,31,8.406365,11.22757112321101
98.863174,41,8.472844,1.0479780688890499
114.377937,49,8.550595,-3.7121830175024675
101.217995,45,8.625607,9.970063008229035
16.208675,18,8.650358,-2.6298618937283713
6.080441,16,8.67451,6.390795127733406
107.986404,44,8.760042,-1.162708550365805
105.262802,43,8.833648,9.889686728322058
29.016073,21,8.869077,2.265532007529722
19.740662,19,8.901558,-4.0079020147997495
98.064232,46,9.265676,31.984072169100028
35.306763,22,9.31208,-0.0897190936090646
124.089867,53,9.423548,-5.2173234153045485
105.152649,42,9.500651,1.2826656952203381
65.084793,28,9.558491,5.420645892673192
97.031662,42,9.641188,7.451628651042068
59.065701,28,9.689299,2.025417437412059
79.919243,34,9.758664,-6.874391675719977
38.347519,23,9.801934,-3.280817042796179
145.166016,90,9.980422,-7.617966432641351
101.0867,40,10.05177,2.57611456290645
0.0,12,10.071374,-4.34177186016787
76.339584,34,10.131687,19.941175848598277
102.761375,44,10.214586,7.6301305435453965
29.148514,21,10.25134,3.052021385664934
85.852036,35,10.31275,11.952194646263818
52.558807,27,10.361791,3.826316867071026
101.566292,42,10.441546,-1.0520813827028974
100.784317,41,10.529897,16.32336113279192
120.850563,57,10.649208,-1.1928240777258297
6.051682,16,10.680649,-1.4021145513449875
65.253143,29,10.737736,-2.2951876767041215
144.545166,111,10.951637,13.6149315436329
91.127121,36,11.023592,13.195653064614946
10.247493,17,11.05855,3.1736650722677373
133.336609,78,11.519318,46.53897379699515
117.248482,55,11.624862,19.110222002315094
137.722733,98,11.820946,28.886854361992484
123.159172,53,11.920058,2.1872603948733538
116.344917,50,12.006872,28.111326799416485
59.31971,27,12.057967,5.280466562993401
34.698421,22,12.099038,-7.638367771171464
53.864147,26,12.147113,5.438590758688518
58.128071,28,12.19461,-4.619173792808084
84.651886,34,12.261557,-2.682888102727345
56.391621,28,12.316615,2.065075334509169
92.353394,37,12.382647,11.597287893008819
80.510658,35,12.443005,1.271486437055135
72.411827,33,12.498314,1.4821561114338928
135.61499,86,12.66507,21.24563521658948
32.237263,21,12.706827,1.308746870053432
122.426155,55,12.814176,9.20008343196104
112.646446,49,12.907585,28.693303116199814
16.546219,18,12.945371,7.3482366351826665
95.056656,46,13.031218,19.811178593579324
55.573643,28,13.082975,12.780023931088428
126.657326,59,13.198358,-5.234023287627097
37.998714,22,13.23933,-0.21144130860864552
