#{"t_start": 1789349364.5296419, "env_id": "Walker2d-v5"}
r,l,t,task_return
46.904583,26,0.658206,0.7150154869269075
16.073742,18,0.696257,2.553537994100668
0.0,12,0.719173,-0.8643757080185982
60.834148,28,0.789432,8.080830587328034
55.143742,27,0.842806,1.0924821495699275
25.943985,20,0.880485,-2.1097902277234164
0.0,10,0.905545,-5.633050901924477
60.597961,28,0.969055,3.198859233567207
57.02758,27,1.023243,-11.011077606132696
16.264341,18,1.060531,-6.0742027339853655
0.0,14,1.087244,-0.0965611090994769
47.353825,25,1.13764,-9.052822733422605
44.099892,24,1.189275,2.2788686148245665
48.234997,25,1.24248,3.2893634206544675
0.0,15,1.271195,-0.8534123457985238
0.0,11,1.288546,0.5026045959016283
36.115211,22,1.332836,2.1012934804134704
16.239752,18,1.369953,-0.14143150118781533
0.0,14,1.392135,-1.7938899189139148
0.0,15,1.419218,-7.470140195402398
106.968292,43,1.500895,28.149497638140442
0.0,12,1.524195,-0.2369362773185264
90.774994,40,1.618983,18.71187543612636
0.0,13,1.648056,-5.503833276439985
5.856562,16,1.675879,-0.36940869740075377
47.731304,25,1.720599,6.23198699427914
35.274662,22,1.767796,-1.720893314866833
0.0,11,1.789836,-0.9451763516514583
0.0,12,1.811634,-3.5620401307839735
37.012886,23,1.857985,4.184573999670351
11.516824,17,1.897896,4.556718203393961
73.700935,31,1.974686,7.527582464986705
0.0,11,2.002807,-5.5365249165013815
89.505585,36,2.089726,2.9214298593141392
40.239155,23,2.145641,-5.9732976426563695
30.056332,21,2.196293,-0.8932859406137778
5.906012,16,2.241789,2.0797107075355
11.086252,17,2.273975,-6.396996365635999
0.0,11,2.299078,-1.1516157682764085
66.884407,29,2.376703,10.092414501311799
30.020807,21,2.424338,-2.5792968310761983
28.653688,21,2.470475,-3.0009435556908803
0.0,11,2.492938,-5.02876692197793
51.405445,26,2.549975,-2.2286548874946925
25.396055,20,2.591557,-6.405540299331564
22.109375,19,2.625865,-0.3770592891225105
5.696613,16,2.66975,2.6400880652118617
49.579048,25,2.717522,0.18175739653917478
20.627447,19,2.759855,-8.819109387863543
0.0,11,2.781899,-3.3959339938226316
0.0,12,3.324913,-1.869984640593085
80.877281,34,3.409575,16.291832700144656
103.426361,40,3.503623,10.262864264341667
57.207043,28,3.565103,0.03335615833296701
10.722787,17,3.602137,-9.129367808429118
89.88073,38,3.684701,5.715519941735632
11.023184,17,3.726526,-11.130627196126996
35.985714,23,3.773828,-0.003817944073810975
30.086094,21,3.825367,-3.0283024717380247
10.970633,17,3.865118,-1.7930277048544114
10.827771,17,3.902975,-5.20398994893761
60.067413,27,3.964802,-5.478834885324981
37.001606,22,4.011632,-3.637172851366107
70.102547,30,4.08316,8.841234825443117
34.210697,22,4.127072,3.2231036726519737
0.0,9,4.145674,-2.0217227988703215
0.0,12,4.170078,-2.479633531125362
118.804756,50,4.294226,35.996315675480666
47.99585,26,4.360081,0.8310077009173154
89.742317,38,4.447719,15.854034093796612
29.668402,22,4.498816,5.188182421540494
0.0,10,4.5205,-0.6627310151878764
0.0,15,4.548316,-7.451673644288899
30.24489,21,4.5914,-9.131921182914597
59.205845,27,4.648855,10.258878921296036
39.003864,23,4.711357,-4.570497308206213
0.0,11,4.730668,-1.7565275979931283
0.0,8,4.745121,-6.039031937401999
53.523273,26,4.793656,-12.032139609079724
0.0,15,4.827802,-0.13113954357375968
87.576492,36,4.921471,8.133852358231435
42.321384,24,4.974784,0.4817086007518021
0.0,13,5.005561,-1.9497962310235433
16.151955,18,5.045259,2.776919712148187
29.558842,21,5.097702,0.20357462372302093
14.806558,18,5.131233,0.5482500627183802
25.317715,20,5.182138,-6.037345371701309
0.0,14,5.217907,-5.179584214871797
54.108341,27,5.26894,-1.7786837935054887
37.283577,23,5.320424,-2.90259179822561
66.325554,29,5.394094,11.173450100520178
58.154396,27,5.461784,-1.383339860139563
114.466393,55,5.611673,8.145530257195201
97.506844,41,6.31572,-5.113281630006649
48.528645,25,6.388914,-6.532622594832453
71.254715,32,6.502991,8.75643330994782
78.068771,33,6.596283,14.908072739731523
114.51725,51,6.746504,19.807231489063856
21.472885,19,6.838654,-2.23981449634
49.497372,25,7.081636,-1.6255226863704548
21.780815,19,7.149353,4.745089646511723
68.020088,30,7.273491,4.2501075259626235
11.017021,17,7.328859,-4.288234438773716
63.023693,30,7.459143,-1.4878013915574635
11.230939,17,7.572849,-1.525057137071404
41.219852,23,7.891813,1.1623199158137631
49.611691,25,8.441852,-7.682070271507818
47.098557,26,8.714486,9.611788243961852
130.911224,75,9.650956,13.84718551216871
135.529083,86,10.106951,52.371212135727454
32.968262,22,10.215232,-8.021762684359649
49.668591,26,10.351149,-6.714754837244933
128.394165,71,10.698521,71.79300600598867
65.905212,29,10.836012,5.750357832541999
5.939972,16,10.888911,4.530740471698486
76.894783,33,11.030236,-3.5961433504759954
127.66703,64,11.276429,27.77157104771375
21.537872,19,11.35793,-1.865899376771801
91.652847,39,11.6881,23.1496615475267
26.381533,20,11.792373,3.1740431465035344
34.485424,22,11.890041,2.3498891296567797
114.22197,54,12.205431,31.985328733004238
58.356491,28,12.320041,5.9700491608529695
0.0,13,12.361722,-11.22737792639774
0.0,10,12.41356,-2.4695564651809
88.343079,35,14.001205,8.97816186525185
0.0,14,14.073611,-3.2951809166810593
23.879343,20,14.164254,-3.9319278085742413
76.551598,33,14.391905,7.680445068737591
