#{"t_start": 1789349364.534553, "env_id": "Walker2d-v5"}
r,l,t,task_return
141.537933,86,31.028208,-1.3566663208575704
141.627975,90,31.196327,-21.45927837365589
126.943329,73,31.322799,-0.5134059543976446
5.949228,16,31.352265,-4.33059620628974
122.991341,61,31.453807,15.168129033957324
109.768333,46,31.53547,19.276803238234745
112.669937,48,31.628771,30.08616049130842
129.484238,64,31.743317,2.1482888214005103
111.228661,49,31.831121,7.355536191641143
145.992981,139,32.073863,80.47302350208986
125.302544,67,32.195341,10.02236404793571
66.657425,29,32.250052,4.050341639551209
115.678139,52,32.345123,16.98278241716855
122.388702,66,32.466634,-14.513021094235427
95.786705,40,32.538156,-8.064845610314885
142.507095,96,32.707885,-26.30547371114274
139.632507,95,33.140001,-1.1983961602288198
137.128799,95,33.317512,81.65730943749335
132.163239,71,33.45009,-12.241025594823409
90.996826,37,33.523757,6.893105162606196
141.921143,106,33.725942,-3.3884698291632263
137.923462,81,33.878188,48.18766580014168
141.266998,91,34.047964,-23.597257480730505
138.75473,90,34.224843,-4.175663619805791
142.707016,99,34.422176,-11.849188284400892
147.084442,120,34.671713,-10.879610034976924
125.11425,62,34.789,-16.99627497079014
149.825958,138,35.329977,-30.09616300286584
145.940277,99,35.515633,17.922349965186648
144.116592,135,35.785585,-38.031191820991005
142.804733,90,35.968999,4.925990361790999
130.742065,114,36.182291,131.14976792977902
135.715668,81,36.336805,-24.643177650785457
150.636215,172,36.665941,274.8464337098359
131.139282,72,36.802027,-15.241822884995134
145.6259,106,36.998704,-8.75065848517378
133.310699,70,37.13033,41.5919107092392
138.326248,81,37.544481,-22.32573925119922
143.307388,109,37.747998,-14.198264199720317
139.781143,100,37.941288,-34.759713407895376
132.489365,80,38.101289,13.23874238465152
134.215317,82,38.268225,-10.339493858571144
134.625595,70,38.405124,8.589800740647405
151.365891,231,38.873447,283.8652291723677
147.385483,142,39.15282,6.51714947396937
134.44632,77,39.300918,-7.370467508729738
144.953934,117,39.788224,-3.445765654117063
130.713547,73,39.926262,-13.944410475567693
135.022354,98,40.117433,-23.859960158471225
138.024109,92,40.28032,-4.485105434472029
150.617096,198,40.656281,0.6465453502080623
146.50824,126,40.89757,13.853894264982229
132.104538,67,41.021335,-10.224205788508801
132.155624,75,41.168559,-1.8264119267435612
145.950851,134,41.436487,-27.681736962170664
142.297348,137,41.957469,29.005594086093684
147.889145,132,42.2124,15.39793865541624
141.211334,119,42.440379,5.051869697602076
137.600433,89,42.618123,-21.727829534803643
146.397385,130,42.888918,50.197060251039495
136.987061,67,43.010566,42.37407955388501
139.583237,85,43.17809,-8.51617628285523
140.650894,127,43.435223,-7.368516683610542
145.632294,202,43.850649,113.2640150642366
141.593063,123,44.389751,-40.68264058399595
143.628235,142,44.674694,-1.9707169022279145
138.023758,92,44.857241,-14.960815457617551
129.408035,69,45.008516,-16.01256319997704
135.674988,93,45.187248,-29.656225754868657
147.401718,147,45.466737,258.4472874375553
147.898453,138,45.755393,-33.87006498224156
140.985779,101,45.957517,-21.34397316845853
140.376999,118,46.182789,29.67209938925366
145.687073,148,46.728584,32.11827072986019
143.690887,122,46.963601,-19.348376032852087
143.843552,133,47.222021,45.753208075041954
143.954208,105,47.424342,-23.370048187206642
141.661865,98,47.615432,-13.989653904765326
142.529465,138,47.883407,21.634107048880562
144.794708,181,48.233636,76.93767173073657
147.504852,122,48.473633,-1.6913645155996142
146.052704,170,49.063819,18.087341152476593
149.964615,234,49.512286,123.12736442263368
141.988815,123,49.74957,12.087522299313877
123.991524,57,49.85654,20.700102098207932
147.897888,200,50.246567,58.19950528967369
139.510406,87,50.413147,-33.68505932299019
143.273819,131,50.665699,-18.40468838194182
139.895599,115,51.141487,54.96202033033997
143.278015,114,51.361624,3.435702296128179
145.723267,119,51.592522,10.860886614904246
148.792694,150,51.882116,217.54529098934714
146.546295,150,52.174011,6.560882493838789
133.072906,111,52.397005,-13.636112395290663
146.027832,183,52.752269,81.62973395054051
143.542267,127,53.007893,5.869461534717297
136.614914,78,53.436649,6.317109268450826
141.05159,108,53.658212,-39.51892834162355
152.01683,237,54.140104,126.01774828772264
143.222794,121,54.375529,0.8840581463501018
148.528809,156,54.68399,57.07891621214509
147.979813,168,55.007683,10.87476007402726
141.167984,88,55.177785,26.94735967186171
147.617462,163,55.771101,44.319509073495794
139.380142,110,55.998409,71.36338637035541
135.776749,100,56.196084,-39.910425458144175
141.767029,136,56.467947,24.533662297480383
141.198029,144,56.763548,29.302064935468984
142.315414,150,57.064517,37.69559423161221
147.966782,176,57.415312,21.830015254959154
140.084854,109,57.631853,-10.518977108703655
143.258514,167,58.241813,48.39460106467596
148.847641,204,58.644055,281.16968219295217
146.725662,215,59.076954,322.7347325767066
148.857773,213,59.534073,28.761613681932285
140.976181,147,59.823223,19.94089309164644
147.142746,221,60.567394,78.4387574036442
145.242905,293,61.194436,127.7827216252352
146.977371,156,61.520834,13.368382384902612
139.923615,179,61.902295,34.127095873761355
144.007248,163,62.295216,17.604568540873338
144.735947,206,64.486964,30.893149614379094
140.174545,108,65.164438,75.20339331238426
143.651947,166,65.814803,62.93080322706731
147.086304,238,66.400513,76.63062604276065
139.101837,125,66.665802,-3.5809733087573954
148.3694,236,67.155357,316.0200019868232
143.235947,140,67.689766,22.936791130861213
138.565323,130,67.975299,5.796961091776783
144.155823,157,68.293128,17.025841868140088
144.01001,160,68.621445,35.15479841191089
145.153198,200,69.029629,63.383450633592844
152.214828,218,69.477203,319.5409420436327
142.431946,170,70.071809,66.79917343738448
143.08197,241,70.561783,87.18117222819498
148.99469,203,70.972542,41.926127746005534
140.525513,117,71.224175,-3.610599260501158
146.462738,329,71.994876,174.34328544244988
138.614227,172,73.174388,308.4026059346138
140.327408,143,73.895509,14.50003042677289
146.586975,262,75.183949,315.1851378621992
150.326614,292,76.175912,389.3724265058565
142.433151,174,76.620748,48.654324969474004
143.503601,149,77.389905,261.8461481783095
144.193588,191,77.97634,54.81335322101815
143.166763,158,78.493558,252.45542463208787
144.199875,165,79.043574,294.6485433693637
143.556793,361,80.259117,174.78025627368035
142.734467,372,82.090626,261.2694066934681
145.684875,327,83.296536,177.75136086162516
144.205582,508,85.492097,358.2474831568634
144.883652,355,86.712756,156.37036408154518
140.416153,299,87.717552,187.4735577529922
145.90686,167,88.285648,291.3629695657413
144.600296,303,89.694736,407.24054561586127
138.267685,144,90.186815,41.072479357281935
143.548584,175,90.773958,297.52851203634896
143.195908,240,91.558148,349.6962879060836
145.535416,298,93.00958,419.0446263497495
143.511642,159,93.629203,275.63538313694244
138.74382,270,94.819083,129.81430397147292
139.27536,146,95.387748,25.85113630068463
140.903748,169,96.05012,71.32984900481193
132.672897,176,96.803948,35.21077694090568
144.310532,228,98.279556,322.93782872304007
136.361801,248,99.286868,118.99425462843276
144.231613,237,100.190519,366.39751965436614
140.960022,176,100.852837,290.957195581547
143.612732,333,102.59104,460.9423672401748
135.9142,194,103.306471,66.05072771937155
132.289215,128,103.800162,-13.604178595955576
130.437973,108,104.20768,-31.741430516330837
136.567627,216,105.021452,104.48902643264213
132.5242,186,105.988083,52.119345315986266
138.612732,208,106.494317,318.16446252178685
144.098648,291,107.166496,390.549316203238
132.29068,206,107.617792,37.694915309976764
132.465652,153,107.940368,30.41033771777874
124.028206,136,108.234574,13.562236679582144
137.622269,127,108.78671,253.17606760443772
137.236725,270,109.36794,137.9235180345932
142.603104,253,109.904222,386.4090171210713
140.501251,318,110.602795,167.17075580577875
142.462372,196,111.320686,313.39855261793116
145.120514,249,111.866941,322.8786110000033
135.048004,140,112.153737,0.43396256951233725
144.792953,336,112.878669,455.2060295783604
138.986786,335,113.870595,470.3354873147468
139.037277,253,114.388076,84.12686501005876
140.981247,535,115.529016,366.96178499038723
138.999146,207,116.224619,335.53140771716545
138.694977,164,116.561807,284.54922498477697
140.870407,180,116.930208,298.1753234590639
144.666458,342,117.636971,501.29329905159597
124.61763,129,117.899378,-1.4319097551334998
139.955521,253,118.697622,139.16369786762397
145.3508,361,119.441086,488.6879656336016
141.10054,333,120.113442,196.87780901448392
139.193909,315,121.028497,191.72672197492685
142.362061,189,121.448985,301.9799994256971
144.588516,289,122.068149,401.88432803638335
144.014511,335,122.767959,452.34462484860126
135.003082,160,123.359032,281.26096743150873
132.387238,143,123.652726,15.468320720459518
146.339951,201,124.084595,309.5879489332362
142.120239,264,124.648942,380.6333555856838
129.054184,144,124.95202,14.469284188076076
140.062866,170,125.321617,298.7017674632804
145.632217,308,126.212559,398.6402489824631
144.672775,285,126.806049,140.89172950315688
142.436813,553,128.317074,359.8535160092235
139.229431,349,129.044528,460.6685065279956
139.389954,175,129.424935,295.74192546454304
142.702316,418,130.643067,270.48685561721726
137.816055,356,131.421731,178.2700937520284
136.629517,179,131.800695,316.67742318035
141.991226,272,132.380997,435.27846322505906
133.444351,195,133.103206,55.48395279921351
140.639618,298,133.753032,176.2929743520547
141.267746,394,134.571963,229.807948242847
143.74295,527,135.980171,653.3814433494289
145.427963,360,136.718006,470.04072917178615
139.272812,403,137.539178,247.35965019291967
140.866531,179,138.175414,293.32809135899186
143.894714,257,138.713386,353.0868581255113
141.449997,195,139.149447,311.41472306254195
143.571121,356,139.889972,459.8347705170267
142.237198,168,140.512918,286.6313922681321
129.121857,137,140.801207,-0.015505109693836783
136.073944,194,141.222276,312.5390701736166
138.080048,167,141.575041,305.31680670205793
140.165085,147,141.895111,249.96362702616622
137.448654,165,142.262993,288.14712116999533
134.518433,167,142.903669,278.47815586751074
139.869476,267,143.468358,133.30028496276856
129.832275,140,143.758568,241.54309880821938
141.286606,217,144.211641,331.7824097697383
141.798737,231,144.699152,368.55687938612016
140.153503,334,145.852918,184.4871062511692
140.68158,181,146.472214,300.54136456444036
139.291702,161,147.024588,286.7410389556178
138.327759,160,147.522907,270.8643078689738
133.888184,190,148.064067,72.0441875755406
138.312714,167,148.874365,282.0449931467273
140.536087,145,149.239969,260.53615446870043
137.581192,196,149.718343,316.5447354728538
143.420593,367,150.573587,200.31890870093793
141.852737,273,151.196174,103.50343620644719
139.66011,326,152.333397,174.42023749417316
138.83876,329,153.179631,195.4498446312622
139.407684,212,153.724525,61.17982648387375
144.904816,240,154.706253,346.48676480633304
141.443573,399,155.765638,476.8832695876849
130.36055,186,156.313383,44.2419534079724
144.999191,374,157.883065,479.3210750220219
130.96373,135,158.295715,16.64402069164465
139.615997,407,159.536073,232.85892784778227
137.143768,190,160.215903,283.72325354927557
140.544327,317,161.539821,215.77494809384393
135.535324,175,161.939927,43.709439759217865
145.847137,464,162.910664,586.8560913020422
137.68367,163,163.260084,286.0851887270131
140.626297,350,164.315335,191.7124740565103
140.191147,150,164.641545,25.564650222391545
144.592133,213,165.105156,327.79577632704235
144.254486,294,165.710781,424.8958071931251
139.705963,724,167.49475,624.0453527275768
135.737778,181,167.880546,296.977002922731
145.830582,417,169.034546,546.82598291982
138.635986,270,169.604512,133.20240109961492
140.471802,184,169.985479,306.0649361662963
140.867142,237,170.491712,328.7874187027469
133.783401,223,170.949573,80.06967523412054
143.076843,191,171.633818,288.97564097428847
127.3591,177,172.015803,41.46471070887777
143.19017,343,172.74924,443.65680949419277
146.500137,424,173.941365,513.758095521238
143.725723,295,174.552537,193.84855579908492
143.935471,229,175.037223,344.5332695276113
129.523666,153,175.363989,14.792226906271665
140.269928,127,175.632416,224.8177112381294
134.318176,164,176.253069,23.07453027950093
136.098114,204,176.662105,57.94416781847495
140.994553,323,177.328999,216.5040397993539
136.710419,173,177.68954,34.28482722049708
139.859863,309,178.577338,147.3450169703567
136.581833,211,179.030022,32.72890773208613
143.486252,340,179.758308,470.8189517347468
143.235016,179,180.122237,286.92246288895
137.535461,228,180.606275,85.8014340885431
139.47406,167,181.215838,268.9736063703295
142.79747,202,181.654503,310.77637203679933
141.055664,476,182.690777,349.6847747172637
139.427536,560,184.177715,442.44969143088105
140.682724,813,186.203063,935.5087211058587
137.077499,294,186.825931,164.53055254413363
136.225479,154,187.143842,262.0526696830739
139.065781,144,187.444664,238.033371485487
145.073517,189,187.851169,328.1334253527803
142.583023,144,188.430637,232.3019096358999
143.293503,194,188.842048,315.077011282275
143.840942,205,189.266569,334.7593446505376
141.287247,368,190.054044,223.4846145854721
140.34375,146,190.351503,281.2016912789723
141.480728,311,191.288387,173.2571819942284
140.839691,266,191.833757,148.75334221562616
141.020294,133,192.100205,213.02368560572603
136.643265,136,192.378541,251.1657650081089
143.662094,987,194.723322,1168.5113421797018
146.228836,240,195.210495,348.3934958236004
138.063309,208,195.896224,326.86879978667787
137.118362,224,196.355722,84.49136693547369
138.592865,141,196.63893,235.63236316281848
140.720978,191,197.027305,301.23147864177884
145.404388,221,197.46762,335.4268098367813
128.738358,192,198.117603,55.34831906680143
144.27858,431,198.992381,553.8410006706039
139.22673,195,199.386759,309.14267049668047
131.31926,158,199.711589,26.576650982473428
140.27951,324,200.62101,167.29022046425123
140.657883,266,201.174257,430.0137140468469
136.134369,229,201.645626,105.38898027976626
146.836456,234,202.127742,325.76492617677945
131.987106,209,202.816763,95.87734175046288
138.180099,480,203.76896,391.23046508292356
137.946121,177,204.129722,309.4112759821645
130.190338,157,204.45223,40.30488320414106
128.245087,209,205.145562,81.43984712410953
130.724213,121,205.396033,-7.334365770724837
139.798935,167,205.728386,298.48389384851873
139.663315,232,206.185136,374.0274474916438
144.444519,372,206.934328,527.2756780209529
144.062393,597,208.376919,726.1209510509461
144.259171,659,209.921872,841.9583053077564
143.597519,243,210.402481,391.0166722259047
139.086319,194,210.790086,304.7063357174187
143.527512,196,211.168529,316.8423123201422
136.748962,150,211.461775,26.431867637372086
