#{"t_start": 1789349368.705386, "env_id": "Walker2d-v5"}
r,l,t,task_return
26.393452,20,25.79265,7.2611717493734265
73.548843,32,25.84863,-6.149650377467561
129.519119,67,25.967666,2.1661064069876534
105.953003,46,26.049703,18.667937251362314
78.544395,33,26.113425,-0.3100834353198628
148.578598,138,26.355464,61.60594310767819
144.278976,93,26.523805,13.667205376934577
147.222626,137,27.06282,-7.588774240202378
118.285408,57,27.159539,5.878589389739384
48.320362,25,27.203365,5.532967078290637
68.810524,30,27.255274,8.369034451858356
128.18811,67,27.37188,7.438796363442451
129.253632,60,27.473636,-13.520310174787491
132.436981,92,27.640939,115.9041885215881
98.431564,38,27.704096,20.529554089973335
132.118958,73,27.831512,-27.65184429571618
129.044327,61,27.936053,-2.260855071028293
128.352737,67,28.054013,28.243541075083844
74.503181,31,28.110718,-1.2238023431015588
125.046204,59,28.216487,1.96521776869046
112.384109,52,28.303649,1.4910959706387374
134.995468,72,28.433502,11.49272038397502
99.76297,42,28.509736,12.58662010121932
139.624664,86,28.921822,18.87042836189087
136.997116,70,29.05393,16.679161887360987
134.874344,74,29.188017,-19.258483025833584
45.360863,24,29.235386,7.625882478321827
129.53923,69,29.368352,1.6973113341624126
125.30526,51,29.463915,21.87485382710856
127.689804,75,29.60921,-30.768435038061803
114.215134,82,29.764954,55.59412677861569
116.070374,57,29.868454,7.219911844755333
140.138306,102,30.059755,44.340548200612474
138.37323,84,30.232658,22.015351995901277
122.130775,54,30.343777,-7.893274078263422
134.577484,80,30.500015,15.320039299886155
10.87958,17,30.528965,-3.8337171133874626
137.5047,98,30.720286,8.846952825614258
133.143036,97,31.18505,39.018541842398236
92.332367,42,31.256025,9.284712310638906
138.652145,87,31.428009,2.0990434956955433
137.461914,87,31.607675,5.643638103138442
76.176132,33,31.673467,1.552369235723178
124.549782,63,31.794565,28.09692422570238
118.839371,54,31.893122,-9.371286072162816
144.594971,103,32.085871,10.671408612546333
140.117203,89,32.254266,25.984602792383036
131.047791,66,32.377371,-0.8097185229385415
57.567993,28,32.427746,10.205341543500209
132.552979,76,32.567476,29.111177898991308
142.345978,94,32.740402,2.403851700905957
90.560516,38,32.806141,17.059057406109243
137.93103,77,32.948411,-4.80792531618244
142.762726,94,33.387313,65.5629278149911
145.54306,93,33.564583,26.465533279988716
139.448181,91,33.732544,3.522971292035003
140.992294,113,33.95475,-3.1618654331225122
138.64653,102,34.163583,5.786728942304323
154.504807,311,34.798441,330.6615119085676
106.296516,49,34.892162,33.459417330618805
135.106812,81,35.046945,19.066190504335566
143.636154,99,35.240232,-15.090681232643014
102.465096,46,35.3239,0.3877570717773602
127.557861,64,35.708537,7.416021559262225
139.493774,88,35.874773,8.156551631474645
137.221756,87,36.037424,-18.984445197432805
95.507614,41,36.112788,24.423488484129184
105.065361,40,36.185381,25.972780366969072
138.264053,95,36.370528,20.666112263665077
137.683853,82,36.524447,-8.44165055140908
124.650299,70,36.652906,2.019990455656813
143.21228,90,36.826977,-16.93171236492561
143.322754,98,37.006024,-17.7956089176168
138.490326,95,37.188524,-6.3858199321924545
135.531754,77,37.340157,-11.128992283603553
130.653854,72,37.479309,9.239524341913418
140.642288,96,37.921599,83.18238704947268
140.854263,113,38.133433,-35.509015266327424
143.352936,140,38.411357,36.68351722468139
115.189766,54,38.527063,40.986774142114626
129.350861,69,38.663774,24.835382469367126
142.085403,106,38.871959,-23.65025280991384
143.497101,102,39.073407,21.926430256685045
139.51976,105,39.275488,27.956356710771864
136.183243,91,39.459407,-5.454075398331448
128.042877,82,39.623781,85.65517101958001
145.101898,121,40.161873,3.5411525807692033
141.122833,97,40.364057,50.143074022034675
138.800735,97,40.552777,10.221161534558611
131.341034,66,40.690715,7.877667220589372
151.012451,206,41.102219,62.5791624426724
146.746628,115,41.326365,-3.2940526503229974
137.614426,111,41.548586,-6.888691564330731
139.671738,88,41.726298,-27.141572845878407
140.240799,111,41.943086,-24.454466308783726
141.620407,102,42.134214,0.6977573407636886
141.76268,102,42.584728,-36.97756029464327
111.501511,55,42.684418,3.207138733298638
145.196915,121,42.912816,-1.2850848594809388
146.344009,178,43.255605,27.533933753820822
140.534317,119,43.485021,-29.057381505816306
137.986481,90,43.662404,-26.63449429033099
131.419479,72,43.79551,3.6727516659554142
147.558685,174,44.136573,18.059505497916817
142.882523,149,44.682692,7.274239930328349
144.84343,146,44.958102,240.9635454362554
147.975021,197,45.338678,78.73556427421221
145.661407,182,45.687126,22.899537698098644
20.069469,19,45.718934,2.05015851924845
139.487335,114,45.943691,-6.9828737220037045
147.066971,237,46.40815,59.49691676696408
142.334534,132,46.91274,3.1973914693564467
144.658844,140,47.184479,28.998391170975328
143.557571,167,47.50669,-6.706825580465024
143.835663,120,47.737579,8.673877717751841
147.08905,157,48.041789,62.178734356840934
142.64006,140,48.328671,-44.831742247334475
139.574432,105,48.532421,85.96517679170074
144.086716,160,48.843591,31.306231367444433
135.131973,89,49.293843,-7.549566207623938
144.966156,121,49.538539,0.29009362339709455
141.830139,111,49.763757,4.1028118354092715
142.955368,133,50.023224,-6.088355574118337
145.340881,143,50.31377,17.727862071704394
138.423782,130,50.571209,-5.568211365130088
137.227707,100,50.762578,-28.885185492609786
139.731918,96,50.956119,-13.251641959689538
132.309235,88,51.121387,-26.495049477381404
139.580292,104,51.598329,6.825956256946606
149.673462,166,51.935235,55.32387932800124
146.734344,148,52.232956,133.0211066153649
140.360413,124,52.475203,27.20914243587786
146.615936,195,52.865766,40.58940283191213
145.46344,212,53.290969,23.48489801760416
142.108704,119,53.793558,-5.654985003442603
140.367477,162,54.12619,74.25939444772183
141.900436,125,54.379314,60.888898578657795
148.740326,393,55.204298,148.98334152956392
142.764725,158,55.527304,33.36390485325026
134.22197,87,55.697765,-35.21934862629569
138.907364,124,56.235597,23.106696073219005
142.570435,126,56.488625,89.38371768222866
146.712036,266,57.04814,123.65504674235297
136.91745,124,57.298901,18.786807564730648
147.434097,150,57.616139,10.326957386824594
141.027893,136,57.927845,22.935427140732475
140.799133,164,58.375781,44.478235036118605
148.901779,281,61.267437,175.43231891477228
149.284882,255,62.035915,328.5654544816542
151.54335,362,62.820772,488.8659873081212
135.644913,86,63.003375,60.19135060088071
142.204086,101,63.474836,-4.6112786075088765
144.304672,136,63.770151,18.071171556192372
144.208344,179,64.135453,84.62620461548867
142.473618,137,64.418584,27.04998008628062
139.084976,139,64.700985,230.36494171917053
148.286835,234,65.186424,57.29627900021284
146.531494,247,65.958424,359.53861077076317
150.646439,193,66.343213,63.09779901291712
137.455215,119,66.583709,85.18017742726457
146.603775,341,67.301379,463.9003814092739
144.206635,165,67.680916,46.112975791300954
143.163132,194,68.881561,73.5649265679283
139.220718,176,69.738887,60.28104707931101
143.295364,175,70.610018,101.18298132938625
148.536484,226,71.549319,332.3237359596073
145.872711,293,72.368404,138.01270830743027
145.5802,387,73.856773,254.6926735995544
142.439362,226,74.598107,80.73206123172693
145.483795,223,75.356253,95.27658902952723
147.963669,155,75.872939,279.59567500461856
145.726013,630,78.66172,447.3037156187985
146.791595,202,79.371062,332.1161420608336
142.343384,111,79.754008,23.257322387033227
140.585068,178,80.821052,38.6396023632549
145.648773,547,82.650627,358.01997903936314
137.369095,106,82.996437,212.66371289761048
145.249374,174,83.577787,289.15699568518295
144.646118,210,84.696329,76.16085817715721
144.145615,197,85.332804,60.16155703897256
143.286285,187,85.952145,92.87927919741023
149.024719,466,87.466318,331.2401212130608
145.340256,183,88.506059,303.83174732905223
144.012268,338,89.865318,180.32815184292926
145.368317,294,91.096773,102.2726291109127
141.639679,203,91.914546,61.436007213507196
141.668762,340,93.859241,157.24848699220667
141.768555,239,94.833488,94.67289007633914
143.06076,171,95.537657,20.51624842872918
146.137527,291,96.651049,160.69211340218592
143.436127,330,98.375758,211.38661030121463
143.779572,271,99.409407,79.09683286961932
143.654739,177,100.077665,14.328612069130182
144.266907,199,100.823117,50.777859978829404
143.681564,681,102.968883,413.51570970023477
141.923309,156,103.316862,63.07055378305455
141.531296,540,104.766801,332.4737981337377
143.103302,248,105.296281,56.021767332315086
136.197815,206,105.751329,322.2935821916871
137.487106,164,106.099997,9.744222521346439
140.579712,144,106.417935,220.1773480771515
144.030319,229,107.200473,58.6307491010735
142.524109,193,107.62275,299.67530447343506
141.813873,169,107.975769,270.9442803040093
143.163864,272,108.555614,391.329410103633
141.972763,456,109.819255,321.9603287457366
141.320038,204,110.240361,337.5490119895915
143.333496,211,110.671328,73.59499941249972
139.489731,134,110.964782,14.75663701534044
143.505386,197,111.382107,117.83246855146137
134.734497,153,111.954325,273.3438313590186
144.534698,475,112.908455,611.1650267230783
141.845032,171,113.260119,66.33579542040549
139.07045,182,113.631283,62.80026161151069
145.069138,271,114.443404,338.85010161042015
134.197021,157,114.752604,40.66976655886618
132.415756,132,115.017008,15.25068708737892
144.536636,340,115.696989,200.46788606118355
138.366791,128,115.957081,198.53158844016443
141.77829,171,116.572337,294.9958972576434
142.030212,146,116.888504,228.76788076372344
145.929413,963,119.185298,743.8202533521483
145.010269,210,119.626621,94.52982650744077
138.947937,213,120.078781,97.59138959203062
143.66655,366,120.846955,213.34675608815027
138.586334,186,121.528499,33.38538417077506
144.18045,224,121.978234,348.45686725982046
138.501953,110,122.207722,9.285066250774847
140.940552,222,122.656375,347.1190488340149
141.364456,266,123.22644,112.18994196886325
143.45578,242,124.044596,136.63713123329796
141.337296,170,124.392851,281.22574268329475
137.361542,194,124.791039,65.34308662177907
137.696274,216,125.265313,87.51177650920403
142.909134,276,125.880849,102.29739360192039
139.883896,117,126.422902,203.22751202341232
133.037872,145,126.749205,18.777132428765015
143.042603,179,127.143053,63.75999710194644
137.073105,148,127.447324,258.45308004237086
138.059906,144,127.738571,255.58014685356076
138.165894,144,128.037297,21.67258066527597
144.674606,570,129.594354,441.75304389859986
140.654312,245,130.093695,134.29668399337442
141.825089,225,130.549651,93.14091779232535
145.584595,334,131.567213,433.09679846697463
144.523972,259,132.089101,355.86210314559577
140.942886,377,132.863892,213.14732564549112
139.650864,206,133.301037,85.01194618860345
139.06189,146,133.862683,4.676591522401047
148.527588,236,134.350897,343.42420631534833
145.25116,151,134.669651,284.1783428544739
140.598801,192,135.091425,50.61776152655699
132.99588,111,135.322415,202.91666183953788
144.668427,155,135.640081,249.60252186597205
145.097458,132,136.185739,212.4392736405892
142.786011,1000,138.628533,978.7083502653032
137.675644,157,138.975139,49.1548706380767
138.498398,169,139.33392,294.5886532828808
140.752762,204,139.763531,289.1906780595217
137.253708,208,140.193813,90.48032389373716
141.882828,250,140.996414,107.90516551189823
135.674377,170,141.451306,63.02644159668522
141.630508,461,142.997942,270.6194366934583
139.463745,171,143.509208,268.12570954535124
143.369644,146,143.915785,16.928911101641564
140.127121,165,144.721378,303.03343299518735
137.044006,180,145.180582,65.24649228858465
140.744019,295,145.894293,181.42944184341155
129.904526,171,146.287338,23.799089792875186
146.392456,248,146.862582,332.66162395677947
139.95723,132,147.478707,233.73144216788137
132.527786,149,147.844605,267.14870734710365
145.233521,191,148.324836,290.4401750772597
145.672089,453,149.505499,285.8430683485317
124.609703,133,150.202104,17.584890063074816
142.345703,164,150.626015,266.97813019042536
143.510956,198,151.135578,313.0433568314669
142.040268,173,151.609472,301.5508410405908
134.900269,138,152.011094,23.605437853641746
145.317337,446,153.814393,371.61271147475054
130.04364,139,154.234842,14.09170234862784
137.065384,268,155.046189,103.01155401734327
142.55748,315,156.116059,170.7601561348825
146.131042,279,157.325983,413.35414130429774
137.695267,167,157.705325,41.99934610136436
140.199402,192,158.104432,299.01593747896123
140.285919,136,158.385697,233.8635568763488
142.344559,321,159.068754,182.79912030470385
138.824112,319,160.042573,132.70195505255018
143.146362,174,160.423352,303.2036023195125
142.777954,310,161.089368,129.2398484507642
146.172302,375,162.146456,535.1556038449851
137.638748,156,162.483646,261.2889881631587
143.725372,246,162.991454,109.92832256362824
142.131104,267,163.550062,374.4891063943773
139.714462,253,164.078303,368.99831735786006
129.618195,110,164.580387,-14.157221022232804
132.765823,185,164.971353,43.76888675539293
137.958267,185,165.372193,48.73103852295267
138.984329,278,165.944542,140.59274782570174
143.340958,715,167.735866,563.7429301837028
139.909988,685,169.493512,486.4522390108762
143.883682,440,170.410151,288.41582482662466
141.491425,401,171.277625,212.20835926832515
135.820892,176,171.911589,72.22117367021433
142.454666,294,172.521579,410.79333248467947
139.419083,177,172.874766,298.74144539700916
143.501724,250,173.395494,369.7497867192147
140.826401,388,174.451507,320.93622422300587
141.628296,143,174.758822,196.40149934512547
143.496658,271,175.344408,357.1539418703678
136.301285,155,175.664591,266.0945580806107
129.712875,145,175.958443,22.45343802443127
142.990021,176,176.321168,269.9434673971447
142.166428,319,177.24849,178.31239058223557
140.287415,232,177.763059,361.1130296330044
140.223221,612,179.349759,417.9074763235716
140.291245,398,180.209738,263.8408246987512
140.24173,125,180.465867,220.22442164982198
144.251678,165,180.825463,286.20944431161195
141.77272,150,181.146878,261.81189560298617
136.114853,166,181.771238,292.8402344650697
130.533859,144,182.074375,35.92213028573336
140.392044,226,182.559596,89.0264676902764
144.566071,608,184.110418,817.9719731218105
143.774673,227,184.591937,131.3472649815684
143.411758,183,184.970909,295.0767644866837
143.943344,180,185.357169,307.20969730610034
143.027802,556,186.799282,348.1106597933924
143.844101,258,187.321843,342.4386542205469
138.830002,233,187.797905,103.7837756990627
145.830872,529,189.157158,635.7047990773143
143.034332,221,189.613367,75.18612174959793
137.73143,167,189.962957,280.2441726940593
146.174561,391,190.784463,478.630589086691
141.704697,219,191.484036,60.35628132458946
140.056015,155,191.800907,30.527401608356573
141.631287,244,192.297523,88.28316927585117
139.96582,226,192.752244,328.24982735076173
141.696075,158,193.06856,262.2510122232218
136.092682,257,193.833445,117.73220452710565
145.958649,169,194.186686,273.47244245926447
143.724365,567,195.345661,626.4533738255489
145.526093,387,196.371125,475.43601251474826
141.268768,179,196.744445,305.04731532830687
136.02951,248,197.24893,94.27576929081056
140.194031,160,197.566824,259.6154098552759
135.8526,262,198.362921,133.07288521463687
138.727905,154,198.679047,269.010867312551
139.393402,251,199.167904,104.55394391470409
139.872147,171,199.501364,287.5457893698268
131.150696,167,199.839664,50.040953877523286
132.406891,140,200.121853,26.53465263406881
143.004517,397,201.202873,256.8242162895135
141.762039,1000,203.475363,960.8293923669561
136.111801,193,203.858848,65.35245450291687
143.012939,349,204.539987,204.0752091485157
140.562332,347,205.463062,515.5777090202537
144.959244,233,205.913625,354.8460410518712
143.104385,288,206.478069,136.83446415495212
144.521851,342,207.393566,456.3167106462197
141.445206,172,207.729055,264.4165562297332
142.648834,266,208.242296,348.1558650355189
138.965485,213,208.651383,83.30537512148419
142.946548,338,209.306897,196.08589799589703
