#{"t_start": 1789349368.697483, "env_id": "Walker2d-v5"}
r,l,t,task_return
5.905586,16,0.646119,-0.8358144571413458
11.168597,17,0.681048,1.2959844205763502
68.986252,29,0.731621,-1.1506863224214818
6.073436,16,0.7586,1.8197524993312482
37.982723,23,0.804491,-1.9965571268648343
50.42675,26,0.857277,5.493488420267959
40.294796,23,0.90411,3.192608964351389
5.936666,16,0.939172,-5.219923130601611
0.0,13,0.970717,-4.063699804942387
0.0,13,0.998921,-5.091941458568118
0.0,15,1.027002,1.4525935368958327
21.406437,19,1.058774,5.455255627601793
0.0,15,1.084424,2.476697862028521
5.837044,16,1.11756,-8.698602127179942
0.0,13,1.142849,-4.556676416826177
85.703384,40,1.23859,6.303682800558915
10.99615,17,1.281895,0.7515400706692656
64.809914,29,1.347866,2.132957494311879
0.0,13,1.373857,0.8674162836651316
11.329593,17,1.411328,-2.410312644772268
49.392635,25,1.468784,7.279645819776146
34.366734,22,1.515239,3.1348529334353423
16.421465,18,1.556998,2.5976652826347912
0.0,9,1.575015,-2.393405377840718
31.702965,21,1.620638,-1.9251459578769647
0.0,13,1.645554,-0.14755473005870218
16.312693,18,1.68653,-4.380622413249432
105.27739,40,1.786088,-2.4221719827360744
53.70834,27,1.84378,0.9573542003867774
31.214468,21,1.879456,0.7377088036281654
0.0,8,1.892366,-3.315511077687776
5.771276,16,1.922798,-8.363761747249693
24.573997,20,1.967001,6.924748151792368
31.72753,22,2.053356,-2.9665075629558486
29.205769,21,2.125379,1.2604922449651774
71.192749,32,2.209866,-5.690798031348085
14.911852,18,2.253048,2.0464652718567065
0.0,15,2.287698,-5.8081104675039725
0.0,11,2.310264,-2.901752685712796
5.863455,16,2.349222,-6.231223323340236
0.0,12,2.380282,-2.904378453405049
5.990342,16,2.417782,-5.758179423111229
44.931511,25,2.488138,1.5340012881569933
5.823141,16,2.53167,0.0684865290543275
15.865825,18,2.574099,6.352445283275576
0.0,14,2.607662,-0.9722965233234289
47.997238,25,2.776739,6.573570558865726
5.890641,16,2.83613,-1.5269272664331166
0.0,9,2.884098,-8.81180464918333
20.699207,19,2.930776,1.6846757713056661
