#{"t_start": 1789349368.7078981, "env_id": "Walker2d-v5"}
r,l,t,task_return
0.0,14,0.632644,1.865826128267605
42.795547,24,0.682419,-0.5565276023406152
0.0,9,0.693731,-3.763295227406499
61.007145,28,0.743999,0.24393917778018626
0.0,15,0.772716,3.7298372951725947
5.830474,16,0.804711,-10.001785580207207
64.401161,30,0.864909,-9.317039354342448
0.0,12,0.889915,1.926473920423642
26.073164,20,0.936056,2.238100760824189
0.0,15,0.971049,-0.5151287287487859
11.421363,17,1.004266,-4.213736622255254
0.0,8,1.019447,-4.379285551643115
30.205612,21,1.053942,3.8470423867510632
21.131521,19,1.091477,-8.578209171701111
20.38261,19,1.12683,-2.9297174415033744
0.0,10,1.151497,-1.5437353729191614
31.240755,21,1.202344,9.522582113247616
0.0,12,1.229641,-2.5658417281825296
0.0,12,1.259154,-2.6582458451787865
0.0,13,1.291859,-2.827873399595499
30.235458,21,1.338486,0.4279741924443674
0.0,10,1.357385,-1.0863886403227951
5.975568,16,1.393153,-3.3784417856942808
68.181206,30,1.462447,5.109726884382595
0.0,12,1.488067,-4.102430962528667
0.0,13,1.512418,-1.4415098426718855
0.0,10,1.534987,-2.3140703637652926
0.0,14,1.566903,-1.118898617966914
31.222988,21,1.613783,3.432478151367226
0.0,11,1.633033,-4.827713260716315
0.0,14,1.665262,0.07072671711270884
0.0,11,1.692553,-5.390103416636722
77.86792,32,1.772047,1.0254889100479212
25.810099,20,1.81238,-11.65330461131768
40.398594,23,1.857161,-6.689798358899284
5.962997,16,1.884526,-4.438185074913597
56.665371,27,1.938519,0.03024251351818874
11.478662,17,1.980909,2.760385624981545
5.944081,16,2.060751,-2.7068388028674253
0.0,13,2.102258,-2.905850737224119
0.0,11,2.126668,1.1703582417089375
48.976074,25,2.196964,1.0788998489593211
61.923962,28,2.263866,3.0729482033015905
28.188932,20,2.308726,-5.957940026581468
16.30183,18,2.351596,-6.52448941417145
21.273273,19,2.399162,3.9406007050087597
40.039108,23,2.462259,-4.927778772251909
68.071846,30,2.542283,15.988572292433028
37.115715,22,2.593528,2.410824374044502
21.037792,19,2.66857,0.16627656574291172
44.554749,24,2.829068,4.011576121475463
28.785364,21,2.902995,-11.74754310984023
86.189392,38,3.008751,9.52955886071021
6.038288,16,3.079516,-7.174934950860578
0.0,10,3.105559,0.5093730570261719
0.0,15,3.142628,-3.8713488323481124
37.664288,23,5.657977,-4.292254088521599
79.783295,32,5.831596,2.9288536392317566
54.548923,28,5.964384,1.2384659345964497
28.799221,21,6.051749,3.84716164222386
0.0,11,6.094771,-3.3291465876151145
25.614893,20,6.185468,1.0442227106055455
62.550762,28,6.28147,-0.38245345568301503
65.669571,30,6.381907,-9.631907889402772
16.287748,18,6.472957,1.692023261176016
19.749279,19,6.568837,-8.031764526152967
70.135773,31,6.696142,12.289900863562032
0.0,12,6.732492,-0.4241269619504664
73.091629,33,6.864413,4.815791285242902
0.0,15,6.929532,-3.954300170776531
0.0,12,6.979578,0.5697306118626873
29.221622,21,7.050842,-5.324289278459135
15.41664,18,7.108686,-0.9203965404008934
0.0,14,7.160505,-0.3470660142279285
122.237709,52,7.520738,18.52082696493187
53.145241,27,7.659317,4.372220011234506
93.378227,38,7.867985,-1.3811731388850428
34.079121,23,7.987523,5.104911298214686
21.792467,19,8.061791,2.860812901383979
59.287521,28,8.163011,5.115814009587323
