#{"t_start": 1789349368.694588, "env_id": "Walker2d-v5"}
r,l,t,task_return
57.1035,27,0.672794,3.6838188153389813
0.0,15,0.700474,-4.37879385817327
10.964303,17,0.728528,3.1639986822483444
16.588875,18,0.759743,-0.5508732785819053
26.428566,20,0.798764,4.783743207458976
20.360054,19,0.836075,-1.6120274904252447
0.0,14,0.866354,1.6507951104763445
5.894059,16,0.897091,0.08416945253632058
47.068405,25,0.955057,-0.1799115657275725
112.759079,45,1.046493,-4.909566600537112
31.707577,21,1.079208,1.2494188286504204
31.223139,21,1.122485,2.5267355656859616
56.168648,27,1.184676,8.611327543715031
0.0,10,1.206005,-1.9559167307027376
0.0,13,1.236796,-3.056818057941439
0.0,10,1.260267,-2.6157905322466357
0.0,11,1.289181,-2.9995609205051794
0.0,15,1.32094,-2.6584712913482815
16.639643,18,1.363192,-0.5689627277418399
78.477875,35,1.435857,14.438978240975958
35.151661,22,1.489914,-2.2466165174902755
0.0,7,1.504249,-6.599766962505559
30.992678,21,1.546632,-1.9149634754089981
67.908455,31,1.615048,11.738908486835545
30.781864,21,1.662264,7.537741200957364
31.433868,21,1.708925,-6.2091680787871635
5.92704,16,1.746539,-3.640487708565886
45.731068,24,1.805138,-1.7740505433915936
0.0,15,1.838021,-0.8801660918806811
5.730633,16,1.865481,-4.2838345989793885
0.0,10,1.884122,-1.8451053747095514
26.495205,20,1.918593,-1.802490381059939
19.533152,19,1.959357,0.22607427611548903
0.0,10,1.983447,-4.1928271967010255
28.450184,21,2.081976,-3.258625530376931
0.0,12,2.117192,2.422770272090546
11.270004,17,2.15865,0.15897144323704637
26.516273,20,2.215129,-4.333412551296025
0.0,13,2.245317,-3.7792828091624306
0.0,10,2.268103,-3.5583491290400096
26.226379,20,2.312859,-5.708931762979678
71.169327,30,2.387645,10.898202233390036
11.051779,17,2.427145,1.9757610026685994
0.0,13,2.464368,1.210620167631731
55.842258,26,2.537025,-6.449965136679383
41.034065,23,2.591637,-11.219804837985016
34.558071,23,2.671929,-6.647030659592508
0.0,12,2.788747,-6.481846992743488
11.026546,17,2.865993,-1.2436030656432218
0.0,10,2.895564,-2.617506617897771
0.0,15,2.93287,-3.4809047090442764
11.049143,17,2.980919,-0.14671569360637704
