#{"t_start": 1789350253.154346, "env_id": "Walker2d-v5"}
r,l,t,task_return,displacement,episode_steps,full_episode
2.611808,16,1.08883,2.5019247775913653,-0.09959404480027596,16,0.0
-3.267345,18,1.093712,-3.55728360617403,-0.16408403243681305,18,0.0
0.341481,25,1.100757,-0.5686428380744483,-0.19596946585948463,25,0.0
-4.097769,15,1.104195,-4.097768856307393,-0.14436436206737083,15,0.0
27.675494,51,1.122576,25.523922731370096,-0.1945811927945064,51,0.0
-5.857082,21,1.128056,-6.368483078358066,-0.21039883997696882,21,0.0
-3.144073,25,1.135596,-4.003049767500585,-0.2233973841726322,25,0.0
3.230315,15,1.138733,3.2303146345605045,-0.08582200619908505,15,0.0
1.837864,27,1.147298,0.7445534792272543,-0.20132214104774582,27,0.0
0.08836,27,1.155317,-0.9537393765566868,-0.21497705786622762,27,0.0
-3.900618,11,1.157598,-3.900617541141597,-0.1109165621156005,11,0.0
-2.915412,7,1.338087,-2.91541230856357,-0.0711256161623381,7,0.0
-0.402547,24,1.344492,-1.262923316664843,-0.1934447605394411,24,0.0
1.340488,22,1.35063,0.6813014545818099,-0.16203823273508605,22,0.0
3.108648,26,1.357947,2.108541343775218,-0.18242495111976106,26,0.0
-3.045542,23,1.363734,-3.8194703817862576,-0.20600363577192204,23,0.0
2.298983,36,1.374947,0.6840036793487643,-0.2736212960162263,36,0.0
-2.41868,13,1.377802,-2.41867998443293,-0.1150619912317567,13,0.0
-1.68493,21,1.383545,-2.274438210542589,-0.1776949393410295,21,0.0
8.847173,29,1.391984,7.597818983196888,-0.1625483046932917,29,0.0
-3.096606,22,1.397844,-3.7321840735939276,-0.19730640791494022,22,0.0
10.639123,35,1.409163,9.104286452638208,-0.198281378778169,35,0.0
0.438155,15,1.412228,0.4381548957955268,-0.10807966742566959,15,0.0
-6.137568,30,1.42033,-7.384248801502715,-0.29041140634563073,30,0.0
-11.778547,17,1.423885,-11.981167694210438,-0.22336818307363535,17,0.0
19.726087,45,1.437543,17.697233032431015,-0.20938131877317626,45,0.0
-3.839058,14,1.440295,-3.8390577948643827,-0.13429854667819366,14,0.0
1.429061,18,1.444409,1.1278055363171444,-0.12653637884328164,18,0.0
-5.86497,19,1.44946,-6.2618679200320635,-0.1936550417484888,19,0.0
12.442651,39,1.46229,10.708367326272988,-0.21733938747756662,39,0.0
-7.504166,17,1.466165,-7.715784413584137,-0.18935381561113598,17,0.0
-4.22313,15,1.469543,-4.223129662462171,-0.14540860868160155,15,0.0
5.458197,19,1.474779,5.074802352556667,-0.10294644443710384,19,0.0
-1.124739,11,1.666233,-1.12473860194955,-0.08879300735270992,11,0.0
2.50431,13,1.668879,2.504309796040122,-0.07562432331397244,13,0.0
7.539307,19,1.673416,7.133261534280751,-0.08648955782796144,19,0.0
8.655714,30,1.682764,7.433767158767249,-0.1718174136970487,30,0.0
7.178628,28,1.691405,6.073896888072195,-0.16673667044696167,28,0.0
3.802417,21,1.696918,3.2562159274840297,-0.13345898076378143,21,0.0
7.395587,25,1.704232,6.477154707613985,-0.13954464028433988,25,0.0
13.854289,32,1.714227,12.450904618828428,-0.14764548083118453,32,0.0
-4.785251,20,1.71963,-5.238700497051064,-0.1933916373432116,20,0.0
2.51282,14,1.722508,2.512819730672942,-0.08354041898812388,14,0.0
-8.750427,19,1.727122,-9.139707430021929,-0.21664599438724555,19,0.0
31.596657,50,1.742904,29.429258056872097,-0.1553844737898369,50,0.0
-0.251038,20,1.747917,-0.7305690411291712,-0.15730594528581923,20,0.0
-2.030956,28,1.756092,-3.073956479314982,-0.2399168279343008,28,0.0
-0.179161,30,1.764659,-1.492090281582304,-0.24319343382134181,30,0.0
-2.430352,12,1.767062,-2.4303523703366854,-0.10709509811895368,12,0.0
1.906757,24,1.773492,1.0581898199064796,-0.1749826864559046,24,0.0
3.714628,16,1.776884,3.603353046702979,-0.09078969723259797,16,0.0
1.474449,16,1.780603,1.3615942106082959,-0.10865499191314809,16,0.0
59.711779,108,1.997354,57.03423595518373,-0.3970472105585758,108,0.0
-1.839503,21,2.003184,-2.3975712001430223,-0.17866480332230358,21,0.0
2.391353,15,2.006159,2.3913526474414577,-0.0925193771692662,15,0.0
-8.872704,18,2.01073,-9.16787571070514,-0.2088128233054119,18,0.0
-1.244993,17,2.014557,-1.4482639655773117,-0.13924132191926208,17,0.0
0.147573,22,2.020313,-0.48794389173369557,-0.1714145854185879,22,0.0
-2.571031,13,2.022961,-2.5710313291629543,-0.11617928744712155,13,0.0
17.969605,47,2.038089,15.984955023613171,-0.2389562857701453,47,0.0
9.006063,24,2.044842,8.164821955837652,-0.1180960495230081,24,0.0
8.654374,34,2.055738,7.242450580653477,-0.2051788093712127,34,0.0
3.20286,44,2.070877,1.2723187364165185,-0.3328410485638362,44,0.0
-0.730761,18,2.075066,-1.0278401956678977,-0.14376090941980083,18,0.0
-2.271913,27,2.083157,-3.3243121103265256,-0.23394271465493213,27,0.0
-0.658412,13,2.085853,-0.658411906966263,-0.10091961417480762,13,0.0
3.836691,30,2.095267,2.5979140221675925,-0.2105292062085967,30,0.0
-0.020635,27,2.102629,-1.0959474180275481,-0.21610673753277204,27,0.0
-1.68155,25,2.109675,-2.57403496434727,-0.211952359191388,25,0.0
17.5703,31,2.119263,16.232877256655886,-0.10938567993404484,31,0.0
-2.064668,11,2.121502,-2.064668420266039,-0.0962632912003931,11,0.0
-1.46916,12,2.123875,-1.4691601443773907,-0.09946049737033906,12,0.0
-11.468095,18,2.128321,-11.77010014766522,-0.22969395759676936,18,0.0
3.58257,23,2.134077,2.803761080325725,-0.15302696747277564,23,0.0
-10.326545,15,2.312953,-10.326544559668175,-0.19421555400073814,15,0.0
-5.898015,17,2.316678,-6.103585418062843,-0.1764113383021623,17,0.0
20.39221,38,2.328551,18.71697104324997,-0.14526287456846312,38,0.0
1.855528,16,2.33199,1.7455697552537206,-0.10562965104039487,16,0.0
-3.359501,17,2.335614,-3.5696373251415814,-0.1561447320376784,17,0.0
-1.796878,14,2.338738,-1.7968779349772666,-0.1180940628389481,14,0.0
14.021566,37,2.351094,12.364974870600918,-0.18813529431150713,37,0.0
8.174763,30,2.359966,7.0499268797182,-0.17483892023641429,30,0.0
12.859618,69,2.383329,10.388367142084606,-0.459169784454453,69,0.0
8.959678,28,2.391263,7.836842461001886,-0.15258181190414863,28,0.0
6.574741,24,2.397602,5.757053361624614,-0.13739152311067176,24,0.0
0.784141,19,2.402351,0.3918957428878468,-0.1403771137909127,19,0.0
-2.162093,15,2.405399,-2.1620934419272055,-0.1289623841251683,15,0.0
-1.582851,26,2.412699,-2.4293513838916025,-0.2188505539685614,26,0.0
-0.440458,11,2.414842,-0.44045766528748254,-0.08327749317732128,11,0.0
-3.447151,17,2.418797,-3.6510191768616824,-0.15677582191431852,17,0.0
0.236067,13,2.42144,0.23606653916955544,-0.09376452573498126,13,0.0
4.948274,19,2.425888,4.54868808082319,-0.10710716497275864,19,0.0
7.155442,24,2.432246,6.323993800581089,-0.13283694354053116,24,0.0
4.613813,62,2.454255,2.3519926674677167,-0.4677071324638918,62,0.0
17.886416,35,2.644574,16.304102995506717,-0.14074118011292636,35,0.0
13.716116,33,2.655047,12.25312978744382,-0.15719812270493314,33,0.0
-6.048607,15,2.65811,-6.0486072942950155,-0.16003560533159253,15,0.0
9.085654,19,2.662593,8.687097862270111,-0.07402624844740772,19,0.0
1.751129,13,2.665198,1.751128899074658,-0.08168530360682655,13,0.0
24.613915,47,2.680406,22.695041600635207,-0.1853174612003607,47,0.0
1.972728,29,2.688872,0.7613849781117212,-0.21719509520818386,29,0.0
0.127808,27,2.696564,-0.8791370621094556,-0.21435105058357426,27,0.0
6.105408,37,2.707932,4.5294088606768685,-0.2509084000204322,37,0.0
-0.196467,29,2.715789,-1.4418791937197324,-0.23489391338230872,29,0.0
7.539034,41,2.727848,5.807415077446289,-0.27254268682947547,41,0.0
5.246375,21,2.732983,4.70464806827339,-0.1218149336810712,21,0.0
9.201316,37,2.744611,7.3919766140607,-0.22792046349740122,37,0.0
7.351057,31,2.754278,5.966017756482688,-0.19157902097897894,31,0.0
2.58239,77,2.780858,0.07941761059268382,-0.6055367884063683,77,0.0
45.148406,73,2.985474,42.6205037760338,-0.23322020201550867,73,0.0
11.407482,41,2.999385,9.597656892799671,-0.24217667666067638,41,0.0
2.08819,13,3.001948,2.0881900122736523,-0.07899658932807078,13,0.0
26.859981,43,3.016141,24.89797915295346,-0.13566262749596522,43,0.0
26.588836,54,3.033897,24.27839198237935,-0.2284354284800815,54,0.0
3.058357,69,3.056512,0.5902657573896417,-0.5375621263488434,69,0.0
-4.606931,12,3.058832,-4.606930802472441,-0.12449156990564272,12,0.0
14.088013,28,3.066318,12.971654046641122,-0.11154248568443642,28,0.0
27.356112,59,3.085073,25.044534946865078,-0.2621558939189377,59,0.0
3.226578,31,3.094699,1.9454156509328415,-0.22363249707616284,31,0.0
15.22569,31,3.104425,13.867600871256025,-0.12829170725769226,31,0.0
3.798622,21,3.109908,3.197558045735346,-0.13391337047890764,21,0.0
3.806152,14,3.112568,3.806152021881956,-0.07322259692086415,14,0.0
6.70466,20,3.117315,6.214676736324868,-0.10180779596655198,20,0.0
39.245247,56,3.319277,36.925192583703456,-0.14321712708890802,56,0.0
19.823834,42,3.333626,17.879136714887707,-0.18379516845819446,42,0.0
3.155506,17,3.3376,2.9538432236230676,-0.1039050337682063,17,0.0
113.253996,122,3.383449,110.53568422736679,-0.08068364103460057,122,0.0
3.552988,28,3.392169,2.4097446467248105,-0.1959370805231964,28,0.0
5.54111,27,3.399878,4.4549654693650185,-0.17171470427004237,27,0.0
19.690932,38,3.413496,17.898277974869863,-0.151966337603455,38,0.0
9.406884,30,3.423123,8.188691802162491,-0.16573813007714006,30,0.0
33.553181,81,3.452897,30.884506036616482,-0.3907956725295961,81,0.0
2.664486,17,3.456976,2.445360474089266,-0.10797207520968383,17,0.0
64.047543,69,3.481959,61.64635623070826,-0.04907852019563726,69,0.0
3.970531,28,3.667577,2.877623023014011,-0.19228160254459487,28,0.0
-4.32092,23,3.673989,-5.018760054057348,-0.21554420592570211,23,0.0
16.076569,37,3.686017,14.45214202157375,-0.17148320931139108,37,0.0
-0.601337,12,3.68847,-0.6013373859886098,-0.09253573884755971,12,0.0
48.872667,79,3.716359,46.47947041352627,-0.2501946161352194,79,0.0
4.793258,20,3.721433,4.2909572569887375,-0.11722561945244578,20,0.0
54.746513,86,3.752508,52.150115185507325,-0.26065201678613764,86,0.0
0.705145,23,3.758666,-0.06563256172945264,-0.175955669756384,23,0.0
-2.840727,15,3.761562,-2.840726951751618,-0.13436122893381672,15,0.0
43.034556,70,3.786356,40.53947350823578,-0.22598682479759508,70,0.0
10.426797,31,3.79584,9.214789706389805,-0.1655260463907166,31,0.0
22.407925,47,3.810158,20.37941261492741,-0.20376377160837306,47,0.0
2.767746,17,3.813655,2.5672945955555178,-0.10708025883211103,17,0.0
-4.414497,20,3.818027,-4.9164036688529755,-0.19075878761924422,20,0.0
17.827087,55,4.01548,15.690833860788098,-0.30506734038599903,55,0.0
12.508021,30,4.024158,11.198590101405326,-0.14170882005180196,30,0.0
36.055259,78,4.052742,33.62847053815801,-0.344917349180415,78,0.0
24.297214,52,4.069441,22.09207172338677,-0.2299120803329488,52,0.0
5.968748,34,4.079259,4.678971718467611,-0.2256907489397986,34,0.0
37.038621,81,4.107809,34.52577358793378,-0.3618469103057382,81,0.0
0.97371,33,4.118236,-0.39390939063449393,-0.2583562163093359,33,0.0
12.590615,27,4.125886,11.564056757851889,-0.11485001961968529,27,0.0
-6.844919,19,4.130578,-7.235131553979051,-0.20143563118921162,19,0.0
13.023939,57,4.150491,10.93757246593896,-0.3591087018198559,57,0.0
51.039528,65,4.172839,48.68839136756863,-0.12094161823381494,65,0.0
4.506488,16,4.358771,4.393524932367869,-0.0843746071426559,16,0.0
11.20316,38,4.371141,9.588282115523537,-0.21836721446924787,38,0.0
13.32872,54,4.38894,11.089515475633968,-0.33391879178055783,54,0.0
1.402323,17,4.392831,1.1920588719253586,-0.1180022589809707,17,0.0
26.431266,48,4.409661,24.28500913455343,-0.18051784800092083,48,0.0
69.957691,118,4.455147,67.31844499549945,-0.39449256930943555,118,0.0
-6.092699,25,4.462352,-6.956728659163069,-0.24703571986500417,25,0.0
16.713243,46,4.478389,14.885871697353092,-0.23974207401353206,46,0.0
40.894359,64,4.502722,38.538023871180805,-0.19410808658983772,64,0.0
42.066637,85,4.533415,39.461278323118734,-0.35414886868158607,85,0.0
3.843313,15,4.737869,3.8433128150228546,-0.08084551772415478,15,0.0
68.795277,75,4.766281,66.4174799582574,-0.058873161109721156,75,0.0
49.988459,55,4.785835,47.76470103081347,-0.048500974590776,55,0.0
3.702087,24,4.793407,2.9208690541645406,-0.16014404424785608,24,0.0
29.208511,53,4.812191,26.9991169113856,-0.19871499013848298,53,0.0
42.183877,70,4.838807,39.762431554431004,-0.2321900307450546,70,0.0
15.343552,41,4.853387,13.609638911190384,-0.21001390057302688,41,0.0
62.829846,113,4.897067,60.152345548467196,-0.41175774209879706,113,0.0
7.841954,18,4.901261,7.533268698754254,-0.07531449712462725,18,0.0
28.496553,53,5.095001,26.260287896418685,-0.20460440244937714,53,0.0
29.684632,74,5.120027,27.227511307855682,-0.3643814340164691,74,0.0
25.369703,70,5.145098,22.935831247392553,-0.3667012818667555,70,0.0
43.332333,61,5.165827,40.98716580073287,-0.150488510656399,61,0.0
29.316579,45,5.181226,27.553406984397178,-0.1304987248741297,45,0.0
26.490218,52,5.198781,24.40093554279472,-0.21139808883684252,52,0.0
-3.420064,17,5.202694,-3.6291804083482786,-0.15662582361724187,17,0.0
33.113592,41,5.21589,31.4596240746279,-0.06734301295833471,41,0.0
21.345687,35,5.22625,19.8592518663796,-0.11225192750687271,35,0.0
9.971349,69,5.2493,7.505239413881709,-0.4822673788368289,69,0.0
61.766208,86,5.472537,59.18220828436293,-0.20431858402695674,86,0.0
5.483864,27,5.480936,4.43342388473627,-0.1718471380323217,27,0.0
15.803701,33,5.4909,14.53735426439055,-0.13887996307402187,33,0.0
57.79908,98,5.525863,55.14952893401557,-0.33220158778428543,98,0.0
63.303178,69,5.549451,60.92447439809192,-0.054801045975100035,69,0.0
31.814625,51,5.566966,29.780525660162578,-0.16046546428634392,51,0.0
30.695919,54,5.585574,28.60173744404015,-0.1938615692324358,54,0.0
59.859398,78,5.612415,57.33324335942698,-0.15524858932504781,78,0.0
136.98032,106,5.831588,134.4133520993283,0.23811939375493327,106,0.0
22.251804,97,5.868118,19.72991919413288,-0.6077090685637231,97,0.0
28.654152,40,5.881299,27.090684948007873,-0.09422824885522338,40,0.0
22.900109,78,5.908893,20.53402615664897,-0.4497360818502196,78,0.0
19.836965,45,5.923115,17.975595271040152,-0.2070646265423862,45,0.0
40.946605,64,5.945146,38.60868676190387,-0.19344489703814452,64,0.0
49.386581,70,5.969433,46.988485384221526,-0.17413918669185513,70,0.0
177.25741,159,6.214008,174.60310523034565,0.13677540806751826,159,0.0
44.136878,77,6.24136,41.65136611837716,-0.2728702349930028,77,0.0
150.375217,141,6.293197,147.6316203299658,0.06449426926428863,141,0.0
27.839105,46,6.308904,25.966333441007095,-0.15115086528722838,46,0.0
-3.700398,10,6.311054,-3.7003976647789,-0.10133793732974705,10,0.0
11.617967,27,6.318557,10.544112634705835,-0.12287789126224452,27,0.0
48.422142,87,6.349765,45.91631015703929,-0.3183980006752974,87,0.0
6.833494,19,6.354233,6.438647160674332,-0.0920437577821696,19,0.0
31.501198,46,6.55671,29.599678158128818,-0.12202909232249713,46,0.0
8.094549,23,6.56266,7.399147099290185,-0.11626374129067246,23,0.0
172.964526,175,6.628961,170.25062550116985,-0.02554527574764915,175,0.0
71.637555,94,6.663492,69.08654461925319,-0.18888391304931212,94,0.0
162.739936,213,6.928255,159.93669710985225,-0.4110132195231077,213,0.0
70.705813,119,6.97313,68.12461999071476,-0.3960808716080189,119,0.0
30.128976,52,6.990235,28.038176195723096,-0.18239815720428448,52,0.0
47.197773,79,7.017942,44.734441942451014,-0.2640284843381722,79,0.0
90.344669,130,7.064991,87.71506763629885,-0.32703463619140566,130,0.0
79.122275,124,7.291912,76.58275694862493,-0.368067816582768,124,0.0
-0.734159,15,7.295022,-0.7341586576534389,-0.11749834749511776,15,0.0
220.760206,122,7.337268,218.1031115851261,0.7800245859771129,122,0.0
94.994039,195,7.407571,92.2699717663,-0.8087986111059287,195,0.0
132.667298,142,7.460949,130.01465284764868,-0.08407313875934297,142,0.0
233.86437,170,7.705488,231.2269053871087,0.5023638473966493,170,0.0
335.432316,223,7.791664,332.86698166336333,0.8927415457477369,223,0.0
375.419052,275,8.082407,372.7059812904874,0.7969954945263117,275,0.0
4.920685,82,8.112303,2.4781839852643706,-0.6261124951980422,82,0.0
54.827967,78,8.139395,52.36108127900487,-0.19516690998194017,78,0.0
276.838431,161,8.199472,274.0730080109814,0.9168191271447783,161,0.0
127.277721,160,8.449926,124.5935570187191,-0.27106762147469465,160,0.0
438.492801,291,8.562619,435.76388834063613,1.1736465652463113,291,0.0
347.246708,251,8.839792,344.5110637138932,0.7626083011102734,251,0.0
388.393789,306,8.956959,385.71421475414354,0.653696623631038,306,0.0
5.611131,20,8.962148,5.135571790931239,-0.11040486950648981,20,0.0
287.193629,170,9.211129,284.6906035963216,0.9298686662066279,170,0.0
10.776115,26,9.218436,9.754977205280284,-0.12130858153588267,26,0.0
307.644371,181,9.28771,305.1067732192146,1.0056329641595756,181,0.0
37.266312,58,9.307611,35.046223231699024,-0.1741356702885353,58,0.0
57.522629,68,9.3328,55.4930234154239,-0.09019063898379384,68,0.0
261.034544,156,9.574932,258.5872647218641,0.8327693073512065,156,0.0
217.674992,124,9.619259,215.05047437231755,0.7396949530623664,124,0.0
293.059856,170,9.683452,290.41379968245434,0.9757051317381902,170,0.0
25.257078,43,9.698421,23.305723081131024,-0.1484367195710725,43,0.0
300.503703,195,9.955833,297.8432488916389,0.8357338970340378,195,0.0
267.837568,143,10.010343,265.31526692251805,0.990318916137751,143,0.0
304.261891,181,10.080699,301.80263662237144,0.9790867162009845,181,0.0
290.502889,195,10.334987,287.85816564184154,0.7560390763487849,195,0.0
128.479856,233,10.426207,125.87249507582307,-0.8427757179046398,233,0.0
83.231983,195,10.695233,80.60799693321339,-0.9019061921141673,195,0.0
303.209204,170,10.762567,300.69714623106546,1.0580575358326658,170,0.0
232.392451,165,10.827435,229.81979512034243,0.5309059546665131,165,0.0
274.694471,155,11.079772,272.270118737644,0.9503567097756879,155,0.0
331.027743,247,11.18036,328.39080775120664,0.6656217720118921,247,0.0
239.156847,135,11.231028,236.61629732617618,0.8245073426706511,135,0.0
112.286708,257,11.511331,109.73196394445912,-1.1632002227105154,257,0.0
287.85222,153,11.570041,285.4082845875749,1.0712850834309953,153,0.0
258.881404,135,11.621803,256.5383157278346,0.9838380674216373,135,0.0
255.250602,148,11.861281,252.7769571158851,0.8502330604495869,148,0.0
299.618614,205,11.937047,297.0533605259889,0.7500906226681922,205,0.0
307.157508,170,12.000772,304.5097969786896,1.0885128310044694,170,0.0
226.07885,118,12.224767,223.85644377819548,0.8580137696903429,118,0.0
280.712783,431,12.390823,278.0892517756757,-1.2035683831639847,431,0.0
549.586178,387,12.717984,546.9882855082592,1.2986145523033745,387,0.0
250.901578,140,12.769821,248.44447224629374,0.8794851331725926,140,0.0
257.750431,137,13.004904,255.41465044663255,0.9590212489153407,137,0.0
156.012402,191,13.07683,153.3933038602174,-0.2877085956411445,191,0.0
373.664727,268,13.361051,371.1682404052376,0.8406619494373183,268,0.0
424.709572,318,13.484141,422.2051285909637,0.8501130351697339,318,0.0
289.108076,166,13.725168,286.80767619587266,0.9787889967805807,166,0.0
293.358777,180,13.794455,291.0219387403301,0.9010492921750688,180,0.0
319.308959,196,13.870025,316.8757245424988,0.9804896417746072,196,0.0
130.210434,170,14.114933,127.70489077119129,-0.32561858790364395,170,0.0
360.236434,223,14.198044,357.78003372295854,1.0921767405087757,223,0.0
-0.482891,17,14.201977,-0.6889676506212229,-0.1331543983820269,17,0.0
296.841217,172,14.265511,294.5517789305861,0.9932101965662824,172,0.0
312.936858,192,14.521139,310.43627982492666,0.9608624573451736,192,0.0
440.515048,295,14.634758,438.0424129556851,1.1606362006898854,295,0.0
313.43878,173,14.880364,311.062692292726,1.1170615608998926,173,0.0
260.200332,128,14.928416,257.67142455996566,1.0488487769347308,128,0.0
288.354914,177,14.998045,285.98188755926276,0.8846987672939585,177,0.0
410.747636,259,15.28864,408.3162259996407,1.209963401362955,259,0.0
321.729044,190,15.362245,319.20898526811675,1.046734303464476,190,0.0
307.136,173,15.607888,304.89111012011955,1.0677821693127947,173,0.0
369.596931,229,15.696814,367.0402233900366,1.1186116843996425,229,0.0
494.568156,383,16.038637,492.0205396693641,0.8908545265145399,383,0.0
283.886103,137,16.091145,281.56814622918444,1.1682486092283024,137,0.0
280.414766,164,16.155284,278.0470059459047,0.924766815430957,164,0.0
286.148606,156,16.398005,283.7072439287336,1.033752683003817,156,0.0
296.778096,181,16.467488,294.5918315088665,0.9215501166765097,181,0.0
397.889169,251,16.563918,395.4130637429427,1.1703192861394065,251,0.0
166.822198,92,16.779686,164.42442695585686,0.5897961251194515,92,0.0
262.811169,170,16.841851,260.3202258697497,0.7350459656746283,170,0.0
350.795754,224,16.931669,348.31898542556496,1.008574936895542,224,0.0
504.584054,374,17.262196,502.00206057274005,1.0425915787169344,374,0.0
286.395981,156,17.3227,284.0973284624951,1.0370369954731065,156,0.0
324.528178,206,17.586762,322.2597266032065,0.9436503698167815,206,0.0
256.833328,136,17.636765,254.46133475610966,0.9593877830617112,136,0.0
169.146398,266,17.920298,166.82684380059848,-0.7778717216961617,266,0.0
318.022577,180,17.988325,315.74098581480916,1.098797089920668,180,0.0
256.309494,136,18.040051,254.04903152236528,0.9560116110202518,136,0.0
290.480309,174,18.28817,288.118976003011,0.92560153689108,174,0.0
403.113413,243,18.385801,400.72568715047544,1.276707333542256,243,0.0
365.025383,213,18.46993,362.5518830908129,1.2101453887336082,213,0.0
253.179471,171,18.71667,250.665052090747,0.6500443849775839,171,0.0
231.652857,125,18.763127,229.125590476407,0.8444872421130669,125,0.0
348.923214,207,18.845683,346.61900821092553,1.1307438981104743,207,0.0
249.694838,135,19.08883,247.60335312445264,0.9125379052398975,135,0.0
314.408312,163,19.154555,312.27938039475833,1.2067113413319561,163,0.0
383.178503,218,19.243214,380.8096382005005,1.316406625198651,218,0.0
